"distn","param1","param2","code","message","aic","aicc","n","plotType","piHat","rep","AC","nHat"
"llog",0.418030403948557,3.6702951379858,0,"relative convergence (4)",488.479907458874,488.710676689644,55,"FULL",0.4,96,0.903469253955239,152.191122606605
"weibull",2.00848455729122,45.6742431215381,0,"relative convergence (4)",301.520895918655,301.907992692849,34,"FULL",0.6,96,0.991977681188322,57.1249411567243
"gamma",1.198868867179,0.00561706275410175,0,"relative convergence (4)",469.815784522487,469.994889000099,70,"RP",0.7,96,0.0253857246850808,3939.22179652291
"norm",36.0685552433603,24.2082974560044,0,"relative convergence (4)",365.366600097111,365.611498056294,52,"RP",0.9,96,0.0707982782213121,816.090154017124
"norm",31.8343121186191,24.6055849074845,0,"relative convergence (4)",406.806404015067,407.085473782509,46,"FULL",0.4,97,0.899330037944373,127.87296670626
"norm",35.7104542096204,33.4852575709694,0,"relative convergence (4)",230.234785465809,230.780240011263,25,"FULL",0.6,97,0.829457545757313,50.2336338728754
"weibull",1.54598355395514,42.6039647422197,0,"relative convergence (4)",499.266058822644,499.437487394072,73,"RP",0.7,97,0.086732388298608,1202.38490293467
"norm",29.8608134068317,23.4770092518966,0,"relative convergence (4)",240.795782261114,241.148723437584,37,"RP",0.9,97,0.0876773704703471,468.890785507933
"gamma",1.64889176322753,0.0365646556416933,0,"relative convergence (4)",451.421262424996,451.676581573933,50,"FULL",0.4,98,0.92250117833804,135.501181933662
"norm",42.9603134823365,20.5787387674518,0,"relative convergence (4)",326.753517916907,327.106459093378,37,"FULL",0.6,98,0.978795781750985,63.0025872775525
"gamma",1.3395770128135,0.0320258386873877,0,"relative convergence (4)",393.171299707349,393.368021018825,64,"RP",0.7,98,0.121680932852783,751.379606361069
"weibull",1.61388047035658,32.7903129064566,0,"relative convergence (4)",293.4899013504,293.768971117842,46,"RP",0.9,98,0.110566454069232,462.265987829432
"weibull",1.85875361998368,49.2399583392031,0,"relative convergence (4)",502.436252288099,502.662667382438,56,"FULL",0.4,99,0.976047692895947,143.435613873148
"weibull",1.46149473927392,51.4149555418066,0,"relative convergence (4)",382.88667018125,383.194362488942,42,"FULL",0.6,99,0.928914854155372,75.3567452246723
"gamma",1.59549621728975,0.0215781437429804,0,"both X-convergence and relative convergence (5)",647.604063527436,647.741994561918,90,"RP",0.7,99,0.0493158845221239,2607.09971680117
"norm",37.9068286909258,20.6820800737733,0,"relative convergence (4)",307.537416848261,307.853206321946,41,"RP",0.9,99,0.0600142197826759,759.079360200329
"norm",42.0917345942781,30.4733462047473,0,"relative convergence (4)",474.796286605459,475.041184564643,52,"FULL",0.4,100,0.887703706014994,146.445259965834
"gamma",2.72037205967286,0.0602119995330909,0,"relative convergence (4)",314.066830737272,314.441830737272,35,"FULL",0.6,100,0.955275729851004,61.0643937771053
"norm",36.9627722276552,25.5194682604008,0,"relative convergence (4)",667.02826255454,667.155922129008,97,"RP",0.7,100,0.0696250287282352,1990.25309005342
"weibull",1.4446232625611,49.7098134917779,0,"relative convergence (4)",319.877369550391,320.144036217058,48,"RP",0.9,100,0.0813476307317399,655.622454564297
"norm",42.506534050655,27.1102871418274,0,"relative convergence (4)",561.15287158259,561.356261413099,62,"FULL",0.4,101,0.92457664722862,167.644294785734
"weibull",2.23145992266406,41.6542313517898,0,"relative convergence (4)",327.819358977741,328.162216120598,38,"FULL",0.6,101,0.999139974719122,63.3878484855314
"gamma",1.42070062185747,0.0230097401262198,0,"relative convergence (4)",565.596712063053,565.744860211201,84,"RP",0.7,101,0.0735914968663744,1630.62317128694
"gamma",1.78535713774089,0.0345520850050136,0,"relative convergence (4)",292.844027003177,293.151719310869,42,"RP",0.9,101,0.0648833202536914,719.239805919329
"llog",0.432733639172285,3.62291726221676,0,"relative convergence (4)",487.295228436305,487.525997667074,55,"FULL",0.4,102,0.906351502994097,151.707146229442
"norm",20.8008058720105,39.8892975242153,0,"relative convergence (4)",327.748471713711,328.112108077347,36,"FULL",0.6,102,0.675432140639688,88.8320178888367
"gamma",1.37060863351177,0.0207607421351855,0,"relative convergence (4)",605.419447378981,605.554278839655,92,"RP",0.7,102,0.0721840086031885,1820.7435964254
"norm",36.6545759325687,19.958618886421,0,"relative convergence (4)",257.706883081039,258.081883081039,35,"RP",0.9,102,0.0621005281681604,626.224768710222
"norm",41.9507624451044,24.2471237510621,0,"relative convergence (4)",537.49471646912,537.70524278491,60,"FULL",0.4,103,0.949865438409771,157.91710481763
"weibull",1.51242828857897,41.9408748594989,0,"relative convergence (4)",322.373992288062,322.737628651699,36,"FULL",0.6,103,0.975805615033696,61.4876560204341
"weibull",1.50772114758766,42.2980727152684,0,"relative convergence (4)",462.374875978615,462.556694160433,69,"RP",0.7,103,0.0911609129488219,1081.29049373131
"llog",0.672181966054359,4.56425183916894,0,"relative convergence (4)",264.871419215948,265.235055579584,36,"RP",0.9,103,0.031850055947641,1255.88476408823
"norm",31.4071935016554,38.8748043660441,0,"relative convergence (4)",494.347696914089,494.582991031736,54,"FULL",0.4,104,0.751599912998242,179.616838247713
"norm",32.6492547258635,34.2470798860943,0,"relative convergence (4)",274.926586836171,275.371031280615,30,"FULL",0.6,104,0.805178212363552,62.0980538621729
"llog",0.55985963878345,3.62220053686902,0,"relative convergence (4)",487.633173548643,487.807086592121,72,"RP",0.7,104,0.0727771676207614,1413.31610201055
"llog",0.773192022144314,3.80773381052344,0,"relative convergence (4)",314.26830971067,314.50830971067,53,"RP",0.9,104,0.0994691786977603,592.03151830402
"norm",42.4818000754818,26.0937697323018,0,"relative convergence (4)",568.362411210291,568.562411210292,63,"FULL",0.4,105,0.934490174748309,168.541097869135
"weibull",1.90059091579541,49.3333300105803,0,"relative convergence (4)",315.277403909419,315.652403909419,35,"FULL",0.6,105,0.978293396661971,59.6276470150695
"weibull",1.47239158899241,45.2754446531439,0,"relative convergence (4)",498.832099503859,499.003528075288,73,"RP",0.7,105,0.0876596604355492,1189.66596228592
"llog",0.718870527822726,5.51836880122433,0,"relative convergence (4)",261.28335709439,261.65835709439,35,"RP",0.9,105,0.0114635015817431,3392.40925746666
"norm",38.9720425007354,33.9549828946392,0,"relative convergence (4)",530.780173491952,530.998355310134,58,"FULL",0.4,106,0.838322945152882,172.964369922568
"gamma",2.60921913071031,0.0555493348550417,0,"relative convergence (4)",377.886514628012,378.194206935705,42,"FULL",0.6,106,0.944012676355522,74.1515466405003
"weibull",1.20468671525427,65.7344119836688,0,"relative convergence (4)",525.014050985962,525.167897139808,81,"RP",0.7,106,0.0833189782754041,1388.8106660622
"gamma",1.41807882587178,0.0157632018983016,0,"relative convergence (4)",352.53337214549,352.78337214549,51,"RP",0.9,106,0.0478008956220043,1185.47290650724
"norm",42.5334529351454,24.0273936669399,0,"relative convergence (4)",483.980165711873,484.215459829521,54,"FULL",0.4,107,0.953268588386281,141.618009493559
"norm",37.7410962162492,26.9562601560858,0,"relative convergence (4)",352.422004950573,352.755338283906,39,"FULL",0.6,107,0.908801883672863,71.5227390785182
"llog",0.81115910680165,4.98938691443683,0,"relative convergence (4)",514.854227565701,515.018611127345,76,"RP",0.7,107,0.0312151169545774,3478.16824551438
"llog",0.876866361717393,4.92079076237578,0,"relative convergence (4)",284.330765458329,284.616479744043,45,"RP",0.9,107,0.0411780418895524,1214.23937869872
"norm",34.9872016396776,30.5564746855502,0,"relative convergence (4)",498.406436858315,498.637206089084,55,"FULL",0.4,108,0.857211692999615,160.403784879381
"norm",41.1324042165252,25.1100081977999,0,"relative convergence (4)",307.094415650553,307.481512424746,34,"FULL",0.6,108,0.9397691626611,60.2984955435294
"gamma",1.69467770368693,0.0297404500896999,0,"relative convergence (4)",508.753070869289,508.924499440717,73,"RP",0.7,108,0.0619468610535317,1683.470518314
"norm",35.8649443647887,24.9914052117624,0,"relative convergence (4)",354.159436583216,354.414755732152,50,"RP",0.9,108,0.0719571531755145,772.064389763267
"norm",28.8839037375572,33.3192343246217,0,"relative convergence (4)",524.22056864682,524.438750465001,58,"FULL",0.4,109,0.790591541897179,183.40697100306
"norm",42.103220966473,27.7477454304849,0,"relative convergence (4)",264.97073518863,265.432273650169,29,"FULL",0.6,109,0.916946774905533,52.7111656380631
"gamma",1.48641009940232,0.0290454901566984,0,"relative convergence (4)",474.778771328296,474.955241916532,71,"RP",0.7,109,0.0851924037486711,1190.58234027296
"norm",37.9732233433451,21.7520771298908,0,"relative convergence (4)",255.129920468651,255.504920468651,35,"RP",0.9,109,0.0620692296161103,626.540543992754
"weibull",1.74379154144135,37.5910059850243,0,"relative convergence (4)",416.306748633372,416.573415300038,48,"FULL",0.4,110,0.995944305350404,120.48866523493
"norm",42.6765708902973,23.7417301853432,0,"relative convergence (4)",332.505072075634,332.858013252105,37,"FULL",0.6,110,0.955995266718581,64.5052008242
"gamma",1.54778589882049,0.0245724878094437,0,"relative convergence (4)",570.625859628029,570.774007776177,84,"RP",0.7,110,0.0629704183760424,1905.65670508003
"weibull",1.4357769611999,37.242679046262,0,"relative convergence (4)",241.982743986174,242.325601129031,38,"RP",0.9,110,0.113890797134575,370.725495689805
"norm",40.4893758814313,21.1035847170268,0,"relative convergence (4)",388.078905936053,388.371588862882,44,"FULL",0.4,111,0.97008091795715,113.392602579632
"norm",36.2590447065716,26.1284776027359,0,"relative convergence (4)",377.318798543883,377.626490851575,42,"FULL",0.6,111,0.910035649877226,76.9200635265704
"gamma",1.49019970321028,0.0195151764292463,0,"relative convergence (4)",544.710514874438,544.86840961128,79,"RP",0.7,111,0.0532155038862905,2120.75682113793
"gamma",1.77890659670797,0.0346122065021276,0,"relative convergence (4)",328.846058016471,329.125127783912,46,"RP",0.9,111,0.0656605691929621,778.414073154113
"norm",38.0201352060576,23.6882550903245,0,"relative convergence (4)",462.800102024297,463.044999983481,52,"FULL",0.4,112,0.941313286238554,138.104924152802
"weibull",1.62203483871559,53.7095686022497,0,"relative convergence (4)",365.365603505099,365.689927829423,40,"FULL",0.6,112,0.935476508339708,71.264928699265
"llog",0.668258845021053,4.24409759992733,0,"relative convergence (4)",591.485260012485,591.637158746663,82,"RP",0.7,112,0.0465372124657664,2517.186804625
"llog",0.740277629846258,5.60798921454698,0,"X-convergence (3)",271.76150673194,272.125143095577,36,"RP",0.9,112,0.011317052423664,3534.48923823662
"norm",22.5358565495572,39.9925424408869,0,"relative convergence (4)",517.747695909952,517.969918132174,57,"FULL",0.4,113,0.68707844257042,207.399899590642
"llog",0.757190875563493,12.1299642994027,0,"relative convergence (4)",301.391103309947,301.778200084141,34,"FULL",0.6,113,4.83122515746669e-05,1172925.39303593
"norm",37.5125772041631,23.2582100199555,0,"relative convergence (4)",538.548871383231,538.717885467738,74,"RP",0.7,113,0.0658441393275672,1605.52308518104
"weibull",3.55995092286118e-05,4.06967650611737,0,"X-convergence (3)",476.734149973816,477.067483307149,39,"RP",0.9,113,0.628928034789763,68.9003048620956
"norm",28.8422265232482,26.3152091642618,0,"relative convergence (4)",477.333749490311,477.569043607958,54,"FULL",0.4,114,0.860041962153158,156.969085161869
"weibull",1.48699905802621,48.3334425232444,0,"relative convergence (4)",273.400927603856,273.8453720483,30,"FULL",0.6,114,0.947554032824497,52.7674393944148
"norm",34.5586110172193,25.2545334882741,0,"relative convergence (4)",501.69232048542,501.866233528898,72,"RP",0.7,114,0.0753890699828922,1364.35086519152
"gamma",1.64450574758507,0.0309261918896155,0,"relative convergence (4)",194.028941889441,194.508941889441,28,"RP",0.9,114,0.0704816519019907,441.407235380538
"norm",20.5699051478193,38.0242328230987,0,"relative convergence (4)",442.864380022227,443.125249587444,49,"FULL",0.4,115,0.687378435215039,178.213330131134
"norm",29.0367808697047,28.1090269331036,0,"relative convergence (4)",313.172986637026,313.547986637026,35,"FULL",0.6,115,0.843407360672463,69.1638893059022
"gamma",1.49273491093895,0.0287178740753448,0,"relative convergence (4)",576.718032197478,576.860889340335,87,"RP",0.7,115,0.083191084769722,1493.97876743337
"gamma",1.54648385326547,0.032323164581044,0,"relative convergence (4)",263.489847469731,263.814171794056,40,"RP",0.9,115,0.0871053554436568,510.237794428069
"weibull",1.86906432818464,49.8526836628309,0,"relative convergence (4)",405.264311880048,405.550026165762,45,"FULL",0.4,116,0.974603847538505,115.431516389079
"weibull",1.94350264458049,44.5959959068374,0,"relative convergence (4)",292.873089661797,293.273089661797,33,"FULL",0.6,116,0.991802327419975,55.4545986427298
"gamma",1.56028333687323,0.0203091702357027,0,"relative convergence (4)",434.006427864827,434.209817695335,62,"RP",0.7,116,0.0488451639602152,1813.31008825297
"norm",40.4772653546287,20.2994193211354,0,"relative convergence (4)",285.728621193922,286.081562370392,37,"RP",0.9,116,0.0519337065419479,791.607490559234
"weibull",1.26676987539443,46.7600771626545,0,"relative convergence (4)",460.831830629261,461.081830629261,51,"FULL",0.4,117,0.92714918231619,137.518322220251
"norm",42.4166495755676,20.7738164905301,0,"relative convergence (4)",274.630264563996,275.058835992567,31,"FULL",0.6,117,0.976629576234609,52.9030329655459
"norm",41.0164761392813,27.6620431880523,0,"relative convergence (4)",514.64850992548,514.824980513715,71,"RP",0.7,117,0.0621770090800385,1631.28739914147
"norm",41.0563523572995,22.3781897135139,0,"relative convergence (4)",253.196033063187,253.583129837381,34,"RP",0.9,117,0.0550966632300116,685.663623948825
"gamma",2.0395312543145,0.0307720900181174,0,"relative convergence (4)",394.993304929817,395.293304929817,43,"FULL",0.4,118,0.804529368843549,133.618490714047
"norm",41.1363145187993,24.1659878245642,0,"relative convergence (4)",359.215306810936,359.53963113526,40,"FULL",0.6,118,0.948215517274507,70.3075044144914
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA
"norm",20.1431516190487,12.1036844926295,0,"relative convergence (4)",186.018091748935,186.479630210473,29,"RP",0.9,118,0.125900701992141,255.933618418057
"norm",42.5545923773746,29.1161950103211,0,"relative convergence (4)",536.892666911423,537.106952625708,59,"FULL",0.4,119,0.903817423943943,163.196676776114
"norm",33.2411281141503,30.7702641378922,0,"relative convergence (4)",264.1915978828,264.653136344339,29,"FULL",0.6,119,0.844976838328666,57.2007789336983
"gamma",1.22188098025108,0.00891336549806576,0,"relative convergence (4)",476.361740968263,476.535654011742,72,"RP",0.7,119,0.0396813457953809,2592.07798514525
"gamma",1.61076568727047,0.0256009970129737,0,"relative convergence (4)",227.347527789694,227.747527789694,33,"RP",0.9,119,0.0592468430287684,618.879670075627
"norm",36.2409108493222,23.7223458301339,0,"relative convergence (4)",496.685514917097,496.911930011436,56,"FULL",0.4,120,0.933110907410282,150.035755544376
"weibull",1.13970988412947,122.350726742196,0,"relative convergence (4)",325.741944028295,326.116944028295,35,"FULL",0.6,120,0.548242547094641,106.400595215503
"gamma",1.48243011168167,0.02463671357328,0,"relative convergence (4)",526.544896252558,526.704896252558,78,"RP",0.7,120,0.0710254337854586,1568.85450027881
"weibull",1.71968015360046,37.1048835319292,0,"relative convergence (4)",253.317870895386,253.670812071856,37,"RP",0.9,120,0.0862424157333692,476.692480857819
"norm",44.083092226763,23.0771741575237,0,"relative convergence (4)",464.822008651765,465.066906610949,52,"FULL",0.4,121,0.964253638113393,134.819299468085
"norm",33.2312342931508,37.5686607161905,0,"relative convergence (4)",330.907794234595,331.271430598231,36,"FULL",0.6,121,0.774035556697979,77.5158188545742
"gamma",1.33984382249186,0.0350572499161316,0,"relative convergence (4)",412.151863656175,412.333681837993,69,"RP",0.7,121,0.133523061895158,738.235231969338
"norm",36.1948210646473,27.1281066231737,0,"relative convergence (4)",267.028403506058,267.361736839391,39,"RP",0.9,121,0.0721883328157416,600.281674934096
"norm",39.3582080989575,33.4274824630342,0,"relative convergence (4)",503.315591791854,503.546361022623,55,"FULL",0.4,122,0.845657301231633,162.595415187384
"weibull",1.89101845969331,40.3736552192052,0,"relative convergence (4)",322.95318740627,323.306128582741,37,"FULL",0.6,122,0.996141409387729,61.9055347820242
"weibull",1.58548534045485,49.0891167888703,0,"relative convergence (4)",503.397620276123,503.576724753735,70,"RP",0.7,122,0.0701660133071117,1425.19141799188
"weibull",1.78261779181527,39.7179287700329,0,"relative convergence (4)",377.935769227558,378.180667186742,52,"RP",0.9,122,0.0747932863417706,772.499519726412
"gamma",3.46765179752725,0.0767643506227448,0,"relative convergence (4)",494.987986253961,495.2144013483,56,"FULL",0.4,123,0.969367661071521,144.424046336812
"norm",-124.792180958531,140.962821995096,0,"relative convergence (4)",278.456314707003,278.900759151448,30,"FULL",0.6,123,0.132610996756607,377.04263766126
"gamma",1.46077152551646,0.0320938245939157,0,"relative convergence (4)",545.908346360978,546.054687824393,85,"RP",0.7,123,0.0995160685604165,1220.19060022304
"weibull",1.45096716972822,46.0282620258873,0,"relative convergence (4)",258.18772593229,258.530583075147,38,"RP",0.9,123,0.0881722992421488,478.860397030894
"norm",30.7477729544615,34.1148349578758,0,"relative convergence (4)",598.507841404989,598.698317595465,66,"FULL",0.4,124,0.795106553144771,207.519356176099
"norm",41.7844447218554,23.2846722098506,0,"relative convergence (4)",331.495721197044,331.848662373515,37,"FULL",0.6,124,0.957426895551464,64.408746979212
"gamma",1.57595723983274,0.0203957536587395,0,"relative convergence (4)",571.608668156265,571.764512312109,80,"RP",0.7,124,0.0476788489993091,2396.98979074286
"llog",0.755391634108133,5.27852573574626,0,"relative convergence (4)",284.197651566151,284.521975890476,40,"RP",0.9,124,0.0181813582820361,2444.50627697916
"norm",29.1208400534263,34.8703745205538,0,"relative convergence (4)",526.120931447012,526.339113265194,58,"FULL",0.4,125,0.777129958906403,186.583979086391
"norm",40.2843606688254,23.5189742734751,0,"relative convergence (4)",322.420811221105,322.784447584742,36,"FULL",0.6,125,0.951071642760558,63.086730065724
"gamma",1.47364739357404,0.0132764193184527,0,"relative convergence (4)",512.30008578632,512.479190263932,70,"RP",0.7,125,0.0344348959335428,2904.03084687677
"norm",17.6160456771154,7.764436600419,0,"relative convergence (4)",210.767548894681,211.181341998129,32,"RP",0.9,125,0.120032304191523,296.216554327101
"norm",43.6877146032361,24.31756968812,0,"relative convergence (4)",556.353676209724,556.557066040233,62,"FULL",0.4,126,0.953509179255294,162.557428257856
"norm",35.1339265141049,21.8087864558063,0,"relative convergence (4)",281.982364938321,282.39615804177,32,"FULL",0.6,126,0.944941751309811,56.4408687195866
"weibull",1.60733667701031,39.6874229729305,0,"relative convergence (4)",456.452562159539,456.640062159539,67,"RP",0.7,126,0.0885350262387938,1081.08948266563
"gamma",1.74122602997823,0.0270729999916341,0,"relative convergence (4)",340.652848301114,340.925575573841,47,"RP",0.9,126,0.0510233420802426,1023.49669961043
"norm",40.2658669382257,31.4355651278699,0,"relative convergence (4)",502.111599579626,502.342368810395,55,"FULL",0.4,127,0.871183020520873,157.831358923628
"weibull",2.07259842923486,59.5383231225346,0,"relative convergence (4)",273.75222249507,274.196666939515,30,"FULL",0.6,127,0.946562818735965,52.8226959799348
"norm",27.1840642956165,14.7119141440479,0,"relative convergence (4)",525.415870643083,525.582537309749,75,"RP",0.7,127,0.0853891335771605,1254.75985824402
"norm",32.881819491585,40.1799042463027,0,"relative convergence (4)",260.460886349373,260.785210673697,40,"RP",0.9,127,0.0697750825208777,636.967278844078
"weibull",1.55356500964822,42.9711994137289,0,"relative convergence (4)",526.638785306365,526.853071020651,59,"FULL",0.4,128,0.975628683863903,151.18456687419
"norm",36.1554476284215,24.7761417519675,0,"relative convergence (4)",348.723402217314,349.056735550648,39,"FULL",0.6,128,0.92277146235754,70.439976366342
"norm",41.6776662787545,28.2167512613342,0,"relative convergence (4)",499.357095970586,499.538914152405,69,"RP",0.7,128,0.0612413279386996,1609.55733471513
"norm",33.0487742192217,21.3389131793155,0,"relative convergence (4)",262.086714306768,262.429571449625,38,"RP",0.9,128,0.0763993476039896,552.651606936201
"norm",22.9551469269925,41.6523591047969,0,"relative convergence (4)",483.147404838802,483.387404838802,53,"FULL",0.4,129,0.677044251730212,195.703603806385
"llog",0.479005511550154,3.87531051662191,0,"relative convergence (4)",291.383841147457,291.797634250905,32,"FULL",0.6,129,0.821082362906869,64.9549128597988
"gamma",1.46562331874137,0.0212707765599026,0,"relative convergence (4)",471.124854192947,471.303958670558,70,"RP",0.7,129,0.0617697188240568,1618.91622470935
"gamma",1.54994991399936,0.0138506765354232,0,"relative convergence (4)",273.60136401929,273.95430519576,37,"RP",0.9,129,0.030798110307122,1334.85823322103
"weibull",2.12739943037591,54.8445758735605,0,"relative convergence (4)",504.33937263852,504.565787732859,56,"FULL",0.4,130,0.972372550012676,143.977737748947
"llog",0.351777094927657,3.74327625863821,0,"relative convergence (4)",275.145943371821,275.574514800392,31,"FULL",0.6,130,0.920569774999024,56.1246611281816
"gamma",1.3548171724426,0.0164906646750431,0,"relative convergence (4)",540.407936317477,540.563780473321,80,"RP",0.7,130,0.0575826126446989,1984.72610110433
"weibull",3.54220196124089e-05,3.25829373193776,0,"X-convergence (3)",432.789219330885,433.081902257714,44,"RP",0.9,130,0.628930883718691,77.7333251625722
"norm",42.1432829895722,29.4037891483097,0,"relative convergence (4)",518.986477304756,519.208699526978,57,"FULL",0.4,131,0.899554791857804,158.411695751964
"gamma",1.40457501498407,0.033467887039117,0,"relative convergence (4)",261.798755370152,262.260293831691,29,"FULL",0.6,131,0.928485354880928,52.0561073788092
"norm",28.5951440695636,24.6695210374287,0,"relative convergence (4)",470.962393613509,471.131407698016,74,"RP",0.7,131,0.090769769445723,1164.64199876038
"gamma",1.28362893916942,0.0152266195183009,0,"relative convergence (4)",293.000691750894,293.293374677723,44,"RP",0.9,131,0.0614703292541745,795.324988202643
"norm",27.7999040463122,30.7769330597285,0,"relative convergence (4)",466.405737754787,466.650635713971,52,"FULL",0.4,132,0.807318701899281,161.026865467336
"norm",43.1176043381979,21.0549060317279,0,"relative convergence (4)",362.859083248411,363.174872722095,41,"FULL",0.6,132,0.976263274707461,69.9947802029218
"weibull",1.68771239269606,24.1694442504355,0,"relative convergence (4)",343.257965336201,343.484380430541,56,"RP",0.7,132,0.150374032415425,532.006748206308
"gamma",1.50733255862168,0.0176101811269056,0,"relative convergence (4)",308.781196350222,309.081196350222,43,"RP",0.9,132,0.0454427104163535,1051.38486107079
"norm",37.9331876046366,24.878726329179,0,"relative convergence (4)",394.219962873226,394.512645800055,44,"FULL",0.4,133,0.930034146185682,118.275227260353
"norm",23.2690140766037,44.4629642261906,0,"relative convergence (4)",285.328979697855,285.757551126426,31,"FULL",0.6,133,0.657431165341336,78.588709191846
"weibull",1.2962406009935,50.9714240696467,0,"relative convergence (4)",551.684205529968,551.830546993383,85,"RP",0.7,133,0.0954568412607283,1272.07824839819
"llog",0.55511111979825,3.54813011951927,0,"relative convergence (4)",285.437425884696,285.745118192388,42,"RP",0.9,133,0.0789583786232294,591.028684737169
"norm",37.9079625849166,24.3876146742105,0,"relative convergence (4)",481.887108636294,482.122402753941,54,"FULL",0.4,134,0.934507261057055,144.46115683178
"llog",0.40874180161216,3.70053222950349,0,"relative convergence (4)",294.954595362127,295.354595362127,33,"FULL",0.6,134,0.901430933005606,61.0141032287584
"llog",0.626792182279427,3.72457570168319,0,"relative convergence (4)",481.703937487969,481.875366059398,73,"RP",0.7,134,0.0771579634242962,1351.58718112142
"norm",47.7174941709225,33.1251321068667,0,"relative convergence (4)",331.676479197068,331.95554896451,46,"RP",0.9,134,0.0536275747155915,953.075192793517
"norm",37.9953571641084,29.7051988498309,0,"relative convergence (4)",490.260641241782,490.495935359429,54,"FULL",0.4,135,0.88113672300256,153.21118332235
"norm",39.3656341145449,30.7808894550211,0,"relative convergence (4)",320.344540009075,320.719540009075,35,"FULL",0.6,135,0.875106996417421,66.6585155554038
"weibull",1.43239933687749,37.5600007430587,0,"relative convergence (4)",473.719764053383,473.88877813789,74,"RP",0.7,135,0.11322636210798,933.654351744253
"weibull",1.41858849360434,45.0742643953271,0,"relative convergence (4)",260.275748930146,260.60908226348,39,"RP",0.9,135,0.0937763748301803,462.092221114387
"gamma",2.22441424992394,0.0507229726341905,0,"relative convergence (4)",404.013636816552,404.299351102266,45,"FULL",0.4,136,0.948732826214049,118.579221559072
"norm",42.1728448369978,28.9993717684154,0,"relative convergence (4)",338.001535979602,338.354477156073,37,"FULL",0.6,136,0.903992435274978,68.2159100677749
"weibull",1.49606724256341,36.369458488296,0,"relative convergence (4)",525.123626441094,525.279470596938,80,"RP",0.7,136,0.109842845600442,1040.44750171016
"gamma",1.97451527093342,0.0527474968433549,0,"relative convergence (4)",310.471795692044,310.750865459486,46,"RP",0.9,136,0.0855087684076341,597.729473396882
"weibull",1.52966467514939,47.3002463643784,0,"relative convergence (4)",532.038739451424,532.25302516571,59,"FULL",0.4,137,0.956848600510235,154.15186887596
"llog",0.681748333350525,4.03560657206627,0,"relative convergence (4)",330.513405220641,330.877041584277,36,"FULL",0.6,137,0.697505130835977,86.0208726036016
"norm",36.1030267642318,37.048729380154,0,"relative convergence (4)",546.920166793861,547.072065528038,82,"RP",0.7,137,0.0690290513692765,1697.00806862015
"llog",0.834355018748553,3.58834409263008,0,"relative convergence (4)",185.112683702149,185.512683702149,33,"RP",0.9,137,0.137881666346886,265.928514197238
"norm",31.8402117232803,37.7557236942419,0,"relative convergence (4)",575.502590646195,575.702590646195,63,"FULL",0.4,138,0.764960497377637,205.892984722644
"gamma",2.07064011918416,0.0476129937721399,0,"relative convergence (4)",368.774946246075,369.09073571976,41,"FULL",0.6,138,0.94589545945229,72.2419508947648
"norm",43.5784619132395,34.1918063775903,0,"relative convergence (4)",570.452509823666,570.604408557843,82,"RP",0.7,138,0.0600391718828911,1951.10714337215
"weibull",1.54081622037968,43.9355766797653,0,"relative convergence (4)",283.917964730322,284.225657038014,42,"RP",0.9,138,0.0841102672788314,554.82723068711
"norm",40.4720197495869,31.2811694571766,0,"relative convergence (4)",483.949864032843,484.189864032843,53,"FULL",0.4,139,0.87361473812346,151.668686685177
"gamma",0.870492272749508,0.0054556381308092,0,"relative convergence (4)",305.084978848708,305.484978848707,33,"FULL",0.6,139,0.487053058830918,112.924041852889
"gamma",1.55475894967627,0.0407890339531006,0,"relative convergence (4)",551.536193155679,551.679050298536,87,"RP",0.7,139,0.11219686837699,1107.74673200419
"llog",0.532008781015102,3.47443171554077,0,"relative convergence (4)",282.68714814651,282.994840454202,42,"RP",0.9,139,0.0813903526448586,573.368527720891
"norm",46.192319018126,25.3710714710607,0,"relative convergence (4)",451.983986702536,452.239305851472,50,"FULL",0.4,140,0.948703257430409,131.758797095908
"norm",32.4300520491616,34.9977060736335,0,"relative convergence (4)",293.288186194288,293.701979297736,32,"FULL",0.6,140,0.796181311546929,66.9864169879975
"gamma",1.54586786661176,0.0400174330003434,0,"relative convergence (4)",462.194861413897,462.363875498405,74,"RP",0.7,140,0.111287602926457,949.919693967584
"weibull",1.72087114139729,33.0833471789267,0,"relative convergence (4)",280.259201918104,280.566894225797,42,"RP",0.9,140,0.0993063170728004,469.926466334018
"weibull",1.39595626548592,47.7037491602624,0,"relative convergence (4)",434.85204657207,435.118713238737,48,"FULL",0.4,141,0.939802920438605,127.68634507328
"norm",44.6828048188193,41.2263934486859,0,"relative convergence (4)",278.851704170985,279.296148615429,30,"FULL",0.6,141,0.770950156864586,64.8550357695592
"gamma",1.33861184741438,0.0127402056252397,0,"relative convergence (4)",450.958026615723,451.145526615723,67,"RP",0.7,141,0.0444586856797511,2152.88158547339
"weibull",1.63869110558667,34.7693290803519,0,"relative convergence (4)",293.87107227447,294.17107227447,43,"RP",0.9,141,0.100692151634359,474.493562827736
"norm",32.9908124994138,28.8799653759088,0,"relative convergence (4)",494.721438735182,494.952207965951,55,"FULL",0.4,142,0.863180904297415,159.294534106866
"norm",47.4411496234331,24.360352375011,0,"relative convergence (4)",343.353051103074,343.695908245932,38,"FULL",0.6,142,0.95877988210886,66.0561767253919
