"distn","param1","param2","code","message","aic","aicc","KS","n","rep","areaCorFULL","areaCorRP","plotType","piHat","mHat","AC","nHat"
"gamma",3.16007039993857,0.0950433715835974,0,"relative convergence (4)",15933.9749456452,15934.0528677231,0.0342871341604981,157,1,0.994798082055893,0.0586034162288625,"FULL",0.4,130,0.994798082055893,130.679785521235
"gamma",3.16007039993857,0.0950433715835974,0,"relative convergence (4)",15933.9749456452,15934.0528677231,0.0342871341604981,157,1,0.994798082055893,0.0586034162288625,"FULL",0.6,58.3333333333333,0.994798082055893,58.63836529799
"gamma",3.16007039993857,0.0950433715835974,0,"relative convergence (4)",15933.9749456452,15934.0528677231,0.0342871341604981,157,1,0.994798082055893,0.0586034162288625,"RP",0.7,70,0.0586034162288625,1194.46961464893
"gamma",3.16007039993857,0.0950433715835974,0,"relative convergence (4)",15933.9749456452,15934.0528677231,0.0342871341604981,157,1,0.994798082055893,0.0586034162288625,"RP",0.9,23.3333333333333,0.0586034162288625,398.156538216309
"gamma",3.1950575620928,0.0957321276989228,0,"relative convergence (4)",15745.6533215826,15745.7243274998,0.0772713550597756,172,2,0.994831810499777,0.0576308901752655,"FULL",0.4,142.5,0.994831810499777,143.240292978179
"gamma",3.1950575620928,0.0957321276989228,0,"relative convergence (4)",15745.6533215826,15745.7243274998,0.0772713550597756,172,2,0.994831810499777,0.0576308901752655,"FULL",0.6,56.6666666666667,0.994831810499777,56.9610521784571
"gamma",3.1950575620928,0.0957321276989228,0,"relative convergence (4)",15745.6533215826,15745.7243274998,0.0772713550597756,172,2,0.994831810499777,0.0576308901752655,"RP",0.7,68.5714285714286,0.0576308901752655,1189.83809486355
"gamma",3.1950575620928,0.0957321276989228,0,"relative convergence (4)",15745.6533215826,15745.7243274998,0.0772713550597756,172,2,0.994831810499777,0.0576308901752655,"RP",0.9,36.6666666666667,0.0576308901752655,636.232870170095
"weibull",2.38985831164071,42.0162243815585,0,"relative convergence (4)",14439.3190302718,14439.4029463557,0.0156117468931297,146,3,0.999644830617309,0.044746658830469,"FULL",0.4,125,0.999644830617309,125.0444119466
"weibull",2.38985831164071,42.0162243815585,0,"relative convergence (4)",14439.3190302718,14439.4029463557,0.0156117468931297,146,3,0.999644830617309,0.044746658830469,"FULL",0.6,63.3333333333333,0.999644830617309,63.3558353862773
"weibull",2.38985831164071,42.0162243815585,0,"relative convergence (4)",14439.3190302718,14439.4029463557,0.0156117468931297,146,3,0.999644830617309,0.044746658830469,"RP",0.7,60,0.044746658830469,1340.88223720392
"weibull",2.38985831164071,42.0162243815585,0,"relative convergence (4)",14439.3190302718,14439.4029463557,0.0156117468931297,146,3,0.999644830617309,0.044746658830469,"RP",0.9,17.7777777777778,0.044746658830469,397.298440653015
"gamma",2.80286838446502,0.0762217632770765,0,"relative convergence (4)",17268.9087688343,17268.9833029958,0.0244439991839132,164,4,0.985703564332941,0.057706100024245,"FULL",0.4,157.5,0.985703564332941,159.784346632231
"gamma",2.80286838446502,0.0762217632770765,0,"relative convergence (4)",17268.9087688343,17268.9833029958,0.0244439991839132,164,4,0.985703564332941,0.057706100024245,"FULL",0.6,56.6666666666667,0.985703564332941,57.4885479946651
"gamma",2.80286838446502,0.0762217632770765,0,"relative convergence (4)",17268.9087688343,17268.9833029958,0.0244439991839132,164,4,0.985703564332941,0.057706100024245,"RP",0.7,61.4285714285714,0.057706100024245,1064.50741607495
"gamma",2.80286838446502,0.0762217632770765,0,"relative convergence (4)",17268.9087688343,17268.9833029958,0.0244439991839132,164,4,0.985703564332941,0.057706100024245,"RP",0.9,26.6666666666667,0.057706100024245,462.111746513155
"gamma",2.94419249879689,0.0902608158594606,0,"relative convergence (4)",12245.6976523468,12245.7846088685,0.0850432293043833,141,5,0.99435823351214,0.0648917363413455,"FULL",0.4,120,0.99435823351214,120.680853193272
"gamma",2.94419249879689,0.0902608158594606,0,"relative convergence (4)",12245.6976523468,12245.7846088685,0.0850432293043833,141,5,0.99435823351214,0.0648917363413455,"FULL",0.6,55,0.99435823351214,55.312057713583
"gamma",2.94419249879689,0.0902608158594606,0,"relative convergence (4)",12245.6976523468,12245.7846088685,0.0850432293043833,141,5,0.99435823351214,0.0648917363413455,"RP",0.7,57.1428571428571,0.0648917363413455,880.5875811717
"gamma",2.94419249879689,0.0902608158594606,0,"relative convergence (4)",12245.6976523468,12245.7846088685,0.0850432293043833,141,5,0.99435823351214,0.0648917363413455,"RP",0.9,22.2222222222222,0.0648917363413455,342.450726011217
"gamma",3.23390152836333,0.0797247840385552,0,"relative convergence (4)",20990.4546737707,20990.5311068917,0.0201873438329078,160,6,0.981186304684841,0.0432472312666445,"FULL",0.4,127.5,0.981186304684841,129.944740760475
"gamma",3.23390152836333,0.0797247840385552,0,"relative convergence (4)",20990.4546737707,20990.5311068917,0.0201873438329078,160,6,0.981186304684841,0.0432472312666445,"FULL",0.6,53.3333333333333,0.981186304684841,54.3559699913098
"gamma",3.23390152836333,0.0797247840385552,0,"relative convergence (4)",20990.4546737707,20990.5311068917,0.0201873438329078,160,6,0.981186304684841,0.0432472312666445,"RP",0.7,64.2857142857143,0.0432472312666445,1486.47005606799
"gamma",3.23390152836333,0.0797247840385552,0,"relative convergence (4)",20990.4546737707,20990.5311068917,0.0201873438329078,160,6,0.981186304684841,0.0432472312666445,"RP",0.9,35.5555555555556,0.0432472312666445,822.146401380813
