"distn","param1","param2","code","message","aic","aicc","KS","n","rep","areaCorFULL","areaCorRP","plotType","piHat","mHat","AC","nHat"
"weibull",2.24226887393494,47.2712188951563,0,"relative convergence (4)",8419.32188720961,8419.57720635855,0.0196359384274784,50,4,0.995326683502418,0.0419365805440763,"RP",0.7,28.5714285714286,0.0419365805440763,681.300864322959
"weibull",2.24226887393494,47.2712188951563,0,"relative convergence (4)",8419.32188720961,8419.57720635855,0.0196359384274784,50,4,0.995326683502418,0.0419365805440763,"RP",0.9,13.3333333333333,0.0419365805440763,317.940403350714
"gamma",2.10907066401359,0.0736322916359911,0,"relative convergence (4)",3058.27533683128,3058.52533683128,0.195270819620427,51,5,0.993634009509348,0.112100694680198,"FULL",0.4,37.5,0.993634009509348,37.7402540987072
"gamma",2.10907066401359,0.0736322916359911,0,"relative convergence (4)",3058.27533683128,3058.52533683128,0.195270819620427,51,5,0.993634009509348,0.112100694680198,"FULL",0.6,15,0.993634009509348,15.0961016394829
"gamma",2.10907066401359,0.0736322916359911,0,"relative convergence (4)",3058.27533683128,3058.52533683128,0.195270819620427,51,5,0.993634009509348,0.112100694680198,"RP",0.7,31.4285714285714,0.112100694680198,280.360184370231
"gamma",2.10907066401359,0.0736322916359911,0,"relative convergence (4)",3058.27533683128,3058.52533683128,0.195270819620427,51,5,0.993634009509348,0.112100694680198,"RP",0.9,5.55555555555556,0.112100694680198,49.5586184492833
"gamma",2.41830224407874,0.111107019951258,0,"relative convergence (4)",1998.55996000213,1998.85264292896,0.112637603946261,44,6,0.999590371677267,0.141629000768584,"FULL",0.4,32.5,0.999590371677267,32.5133183760729
"gamma",2.41830224407874,0.111107019951258,0,"relative convergence (4)",1998.55996000213,1998.85264292896,0.112637603946261,44,6,0.999590371677267,0.141629000768584,"FULL",0.6,10,0.999590371677267,10.0040979618686
"gamma",2.41830224407874,0.111107019951258,0,"relative convergence (4)",1998.55996000213,1998.85264292896,0.112637603946261,44,6,0.999590371677267,0.141629000768584,"RP",0.7,27.1428571428571,0.141629000768584,191.647593328767
"gamma",2.41830224407874,0.111107019951258,0,"relative convergence (4)",1998.55996000213,1998.85264292896,0.112637603946261,44,6,0.999590371677267,0.141629000768584,"RP",0.9,6.66666666666667,0.141629000768584,47.0713387123287
"weibull",2.06799846892631,44.9989636997881,0,"relative convergence (4)",6018.38240717248,6018.59669288677,0.101655741949465,59,7,0.994560498142663,0.0503402765610761,"FULL",0.4,50,0.994560498142663,50.2734625931502
"weibull",2.06799846892631,44.9989636997881,0,"relative convergence (4)",6018.38240717248,6018.59669288677,0.101655741949465,59,7,0.994560498142663,0.0503402765610761,"FULL",0.6,16.6666666666667,0.994560498142663,16.7578208643834
"weibull",2.06799846892631,44.9989636997881,0,"relative convergence (4)",6018.38240717248,6018.59669288677,0.101655741949465,59,7,0.994560498142663,0.0503402765610761,"RP",0.7,28.5714285714286,0.0503402765610761,567.565983408213
"weibull",2.06799846892631,44.9989636997881,0,"relative convergence (4)",6018.38240717248,6018.59669288677,0.101655741949465,59,7,0.994560498142663,0.0503402765610761,"RP",0.9,10,0.0503402765610761,198.648094192875
