"distn","param1","param2","code","message","aic","aicc","n","plotType","piHat","rep","AC","nHat"
"weibull",2.48785992953368,42.5322253682468,0,"relative convergence (4)",62.8217333757744,65.8217333757744,7,"FULL",0.4,1,0.999772589046777,17.5039805969127
"weibull",0.813027153117154,1643.90692540987,0,"relative convergence (4)",68.0607275348539,71.0607275348539,7,"FULL",0.6,1,0.0975785266482587,119.561824382956
"weibull",2.04175166151048,27.0901161720452,0,"relative convergence (4)",153.550264749064,154.150264749064,23,"RP",0.7,1,0.100219047897127,327.853272871541
"llog",0.449422312980655,3.83670055341053,0,"relative convergence (4)",60.3962903302017,63.3962903302017,7,"RP",0.9,1,0.0384537339045484,202.263265176904
"llog",0.51087580706254,3.45671655284454,0,"relative convergence (4)",169.685234362646,170.435234362646,19,"FULL",0.4,2,0.904478694487131,52.5164387945413
"gamma",3.22828719920689,0.102644896473205,0,"relative convergence (4)",87.0188207056099,88.7331064198956,10,"FULL",0.6,2,0.996884263825778,16.7187579054608
"weibull",3.15647066574971,17.8043463823467,0,"relative convergence (4)",85.6931579035134,86.7840669944225,14,"RP",0.7,2,0.107969889256984,185.236829801659
"gamma",2.35132323285126,0.0407065624903371,0,"relative convergence (4)",83.7933562187212,85.5076419330069,10,"RP",0.9,2,0.0380327425226357,292.145934637719
"llog",0.532368876937085,3.72824362817279,0,"relative convergence (4)",120.476191220475,121.676191220475,13,"FULL",0.4,3,0.838514436352391,38.7590226131082
"norm",37.9641821353085,18.5892396107135,0,"relative convergence (4)",72.2536603032379,74.6536603032379,8,"FULL",0.6,3,0.979014299670756,13.61914053535
"gamma",1.80205460692627,0.0373654769366224,0,"relative convergence (4)",49.9712134104962,52.9712134104962,7,"RP",0.7,3,0.0698483251368253,143.167355558077
"norm",21.3283268043704,9.39641823175514,0,"relative convergence (4)",57.2963576443344,59.6963576443344,8,"RP",0.9,3,0.0939824674055164,94.5802885822845
"llog",0.565018621336193,3.79994342636568,0,"relative convergence (4)",94.0690203303604,95.7833060446461,10,"FULL",0.4,4,0.806141869111718,31.0119111261983
"llog",0.382781264237645,3.30673432550047,0,"relative convergence (4)",71.0942092983183,73.4942092983183,8,"FULL",0.6,4,0.967457017155414,13.7818353651896
"weibull",2.34021083555352,43.8173555878381,0,"relative convergence (4)",162.555711365621,163.261593718562,20,"RP",0.7,4,0.0435908601671636,655.445395247121
"gamma",1.80131911845344,0.0176825818827005,0,"relative convergence (4)",96.8965920965016,98.229925429835,12,"RP",0.9,4,0.0260952352614307,510.948960595895
"gamma",2.65992271273419,0.0838478975811119,0,"relative convergence (4)",130.44006897822,131.44006897822,15,"FULL",0.4,5,0.993687680876542,37.7382156603983
"gamma",1.36043074041931,0.00864663623175859,0,"relative convergence (4)",86.6911631643219,88.6911631643219,9,"FULL",0.6,5,0.423150055134068,35.448417926467
"weibull",2.37915705269094,15.4597852747024,0,"relative convergence (4)",121.660722528534,122.292301475902,22,"RP",0.7,5,0.18848901751706,166.73953656598
"weibull",2.18176042166851,49.5909375411699,0,"relative convergence (4)",43.8399320202136,49.8399320202136,5,"RP",0.9,5,0.0410012878784324,135.49709882352
"weibull",1.8257399477324,44.1920309584992,0,"relative convergence (4)",118.454097163798,119.654097163798,13,"FULL",0.4,6,0.988219336607888,32.8874358111205
"weibull",2.54589926918184,40.1071835067348,0,"relative convergence (4)",53.7130371177462,57.7130371177462,6,"FULL",0.6,6,0.999964166083029,10.0003583520109
"llog",0.364830738134671,2.64742412326907,0,"relative convergence (4)",108.540603120311,109.290603120311,19,"RP",0.7,6,0.172952800084149,156.937945668708
"weibull",3.36338213260684,17.3578648384141,0,"relative convergence (4)",39.3019268233961,43.3019268233961,6,"RP",0.9,6,0.104950485210795,63.5220185335641
"gamma",2.20369917769684,0.0575799090495772,0,"relative convergence (4)",179.1969497805,179.902832133441,20,"FULL",0.4,7,0.971404338448465,51.47187223794
"norm",43.8353007961557,16.3944907071243,0,"relative convergence (4)",87.8955001251295,89.6097858394152,10,"FULL",0.6,7,0.99594348048378,16.734550698169
"gamma",2.32813984135254,0.0590415078849176,0,"relative convergence (4)",145.84079249878,146.546674851721,20,"RP",0.7,7,0.0650920447049874,438.938870347691
"weibull",1.96963969942437,50.6713884322499,0,"relative convergence (4)",70.9880991726949,72.9880991726949,9,"RP",0.9,7,0.0466273708083457,214.466306519906
"llog",0.161041084418325,3.23497420187761,0,"relative convergence (4)",73.164506160105,74.8787918743907,10,"FULL",0.4,8,0.999798266820873,25.0050443470903
"llog",0.572795794093453,3.06065225856093,0,"relative convergence (4)",80.8983669049215,82.8983669049215,9,"FULL",0.6,8,0.936817121168941,16.0116629607317
"gamma",2.60933754429453,0.138203684880936,0,"relative convergence (4)",110.91724385558,111.66724385558,19,"RP",0.7,8,0.161994062366155,167.554642104759
"llog",0.477140206835367,3.42908555174587,0,"relative convergence (4)",79.4712015844964,81.1854872987821,10,"RP",0.9,8,0.0735412136561985,151.086860805085
"gamma",1.85989789277104,0.0197716576781566,0,"relative convergence (4)",122.687513284663,123.887513284663,13,"FULL",0.4,9,0.629226525219368,51.6507151199156
"llog",0.356969439235552,3.49220233728508,0,"relative convergence (4)",73.0976595286451,75.4976595286451,8,"FULL",0.6,9,0.957622005280941,13.9233781803308
"gamma",3.33316911336219,0.126242034836413,0,"relative convergence (4)",128.731207528862,129.481207528862,19,"RP",0.7,9,0.0781565004008249,347.288542906287
"weibull",3.79401105684777e-05,3.80432479199635,0,"X-convergence (3)",189.37541573738,190.37541573738,15,"RP",0.9,9,0.628929419260613,26.5000589195851
