"distn","param1","param2","code","message","aic","aicc","KS","n","rep","areaCorFULL","areaCorRP","plotType","piHat","mHat","AC","nHat"
"weibull",1.74141743662854,42.6594009185766,0,"relative convergence (4)",44774.8136015629,44774.8388647208,0.0659939885430053,478,1,0.98782755346946,0.0710652265993987,"FULL",0.4,320,0.98782755346946,323.943181050267
"weibull",1.74141743662854,42.6594009185766,0,"relative convergence (4)",44774.8136015629,44774.8388647208,0.0659939885430053,478,1,0.98782755346946,0.0710652265993987,"FULL",0.6,151.666666666667,0.98782755346946,153.535570185283
"weibull",1.74141743662854,42.6594009185766,0,"relative convergence (4)",44774.8136015629,44774.8388647208,0.0659939885430053,478,1,0.98782755346946,0.0710652265993987,"RP",0.7,238.571428571429,0.0710652265993987,3357.07687131257
"weibull",1.74141743662854,42.6594009185766,0,"relative convergence (4)",44774.8136015629,44774.8388647208,0.0659939885430053,478,1,0.98782755346946,0.0710652265993987,"RP",0.9,102.222222222222,0.0710652265993987,1438.42814712262
"weibull",1.62686963913567,45.9140159910497,0,"relative convergence (4)",45097.6218311109,45097.6469883436,0.0648403638926319,480,2,0.971214878343081,0.0727782016105269,"FULL",0.4,340,0.971214878343081,350.07700930205
"weibull",1.62686963913567,45.9140159910497,0,"relative convergence (4)",45097.6218311109,45097.6469883436,0.0648403638926319,480,2,0.971214878343081,0.0727782016105269,"FULL",0.6,140,0.971214878343081,144.149356771432
"weibull",1.62686963913567,45.9140159910497,0,"relative convergence (4)",45097.6218311109,45097.6469883436,0.0648403638926319,480,2,0.971214878343081,0.0727782016105269,"RP",0.7,247.142857142857,0.0727782016105269,3395.83627616197
"weibull",1.62686963913567,45.9140159910497,0,"relative convergence (4)",45097.6218311109,45097.6469883436,0.0648403638926319,480,2,0.971214878343081,0.0727782016105269,"RP",0.9,96.6666666666667,0.0727782016105269,1328.23653961634
"weibull",1.80406209303289,45.4173048654394,0,"relative convergence (4)",49055.8847890476,49055.9090805456,0.0391807367052912,497,3,0.984287618104708,0.0619492878181225,"FULL",0.4,305,0.984287618104708,309.868776554654
"weibull",1.80406209303289,45.4173048654394,0,"relative convergence (4)",49055.8847890476,49055.9090805456,0.0391807367052912,497,3,0.984287618104708,0.0619492878181225,"FULL",0.6,155,0.984287618104708,157.474296281873
"weibull",1.80406209303289,45.4173048654394,0,"relative convergence (4)",49055.8847890476,49055.9090805456,0.0391807367052912,497,3,0.984287618104708,0.0619492878181225,"RP",0.7,268.571428571429,0.0619492878181225,4335.34327884333
"weibull",1.80406209303289,45.4173048654394,0,"relative convergence (4)",49055.8847890476,49055.9090805456,0.0391807367052912,497,3,0.984287618104708,0.0619492878181225,"RP",0.9,104.444444444444,0.0619492878181225,1685.9668306613
"weibull",1.67503376021196,41.0555691952902,0,"relative convergence (4)",40599.9504856253,40599.9763476943,0.0102570755362246,467,4,0.988231996198035,0.0794424629652543,"FULL",0.4,335,0.988231996198035,338.989226506352
"weibull",1.67503376021196,41.0555691952902,0,"relative convergence (4)",40599.9504856253,40599.9763476943,0.0102570755362246,467,4,0.988231996198035,0.0794424629652543,"FULL",0.6,140,0.988231996198035,141.66713943549
"weibull",1.67503376021196,41.0555691952902,0,"relative convergence (4)",40599.9504856253,40599.9763476943,0.0102570755362246,467,4,0.988231996198035,0.0794424629652543,"RP",0.7,225.714285714286,0.0794424629652543,2841.22970624672
"weibull",1.67503376021196,41.0555691952902,0,"relative convergence (4)",40599.9504856253,40599.9763476943,0.0102570755362246,467,4,0.988231996198035,0.0794424629652543,"RP",0.9,101.111111111111,0.0794424629652543,1272.7590174959
"weibull",1.84060397833476,34.386371885762,0,"relative convergence (4)",34380.4395005248,34380.4647106088,0.0650977312076485,479,5,0.999202424859957,0.0853441108161868,"FULL",0.4,352.5,0.999202424859957,352.781369650303
"weibull",1.84060397833476,34.386371885762,0,"relative convergence (4)",34380.4395005248,34380.4647106088,0.0650977312076485,479,5,0.999202424859957,0.0853441108161868,"FULL",0.6,140,0.999202424859957,140.111749648347
"weibull",1.84060397833476,34.386371885762,0,"relative convergence (4)",34380.4395005248,34380.4647106088,0.0650977312076485,479,5,0.999202424859957,0.0853441108161868,"RP",0.7,234.285714285714,0.0853441108161868,2745.18900068355
"weibull",1.84060397833476,34.386371885762,0,"relative convergence (4)",34380.4395005248,34380.4647106088,0.0650977312076485,479,5,0.999202424859957,0.0853441108161868,"RP",0.9,100,0.0853441108161868,1171.72701248688
"weibull",1.61656893715265,39.013419515249,0,"relative convergence (4)",32489.3403112201,32489.3653634121,0.018623880352745,482,6,0.989741344297284,0.0895430611889538,"FULL",0.4,330,0.989741344297284,333.420445555197
"weibull",1.61656893715265,39.013419515249,0,"relative convergence (4)",32489.3403112201,32489.3653634121,0.018623880352745,482,6,0.989741344297284,0.0895430611889538,"FULL",0.6,148.333333333333,0.989741344297284,149.870806335417
"weibull",1.61656893715265,39.013419515249,0,"relative convergence (4)",32489.3403112201,32489.3653634121,0.018623880352745,482,6,0.989741344297284,0.0895430611889538,"RP",0.7,248.571428571429,0.0895430611889538,2775.99877947989
"weibull",1.61656893715265,39.013419515249,0,"relative convergence (4)",32489.3403112201,32489.3653634121,0.018623880352745,482,6,0.989741344297284,0.0895430611889538,"RP",0.9,96.6666666666667,0.0895430611889538,1079.55508090885
"gamma",2.61335152829952,0.0759548368794151,0,"relative convergence (4)",40569.7369799778,40569.7623499566,0.026221885009785,476,7,0.9887316733767,0.0685993467367246,"FULL",0.4,350,0.9887316733767,353.988862119371
"gamma",2.61335152829952,0.0759548368794151,0,"relative convergence (4)",40569.7369799778,40569.7623499566,0.026221885009785,476,7,0.9887316733767,0.0685993467367246,"FULL",0.6,143.333333333333,0.9887316733767,144.966867344124
"gamma",2.61335152829952,0.0759548368794151,0,"relative convergence (4)",40569.7369799778,40569.7623499566,0.026221885009785,476,7,0.9887316733767,0.0685993467367246,"RP",0.7,221.428571428571,0.0685993467367246,3227.85247909701
"gamma",2.61335152829952,0.0759548368794151,0,"relative convergence (4)",40569.7369799778,40569.7623499566,0.026221885009785,476,7,0.9887316733767,0.0685993467367246,"RP",0.9,105.555555555556,0.0685993467367246,1538.72537534015
"weibull",1.78669291526116,44.9790572225378,0,"relative convergence (4)",47144.0021789514,47144.0272311434,0.0464354546973363,482,8,0.984522189126937,0.0637297707335242,"FULL",0.4,312.5,0.984522189126937,317.412856156265
"weibull",1.78669291526116,44.9790572225378,0,"relative convergence (4)",47144.0021789514,47144.0272311434,0.0464354546973363,482,8,0.984522189126937,0.0637297707335242,"FULL",0.6,131.666666666667,0.984522189126937,133.736616727173
"weibull",1.78669291526116,44.9790572225378,0,"relative convergence (4)",47144.0021789514,47144.0272311434,0.0464354546973363,482,8,0.984522189126937,0.0637297707335242,"RP",0.7,251.428571428571,0.0637297707335242,3945.22949846909
"weibull",1.78669291526116,44.9790572225378,0,"relative convergence (4)",47144.0021789514,47144.0272311434,0.0464354546973363,482,8,0.984522189126937,0.0637297707335242,"RP",0.9,113.333333333333,0.0637297707335242,1778.3420845372
"weibull",1.65666429804369,44.5245614224284,0,"relative convergence (4)",43025.3451635088,43025.3711375348,0.0293887932096242,465,9,0.978089369748967,0.0732673146398066,"FULL",0.4,330,0.978089369748967,337.392481920846
"weibull",1.65666429804369,44.5245614224284,0,"relative convergence (4)",43025.3451635088,43025.3711375348,0.0293887932096242,465,9,0.978089369748967,0.0732673146398066,"FULL",0.6,126.666666666667,0.978089369748967,129.504184979719
"weibull",1.65666429804369,44.5245614224284,0,"relative convergence (4)",43025.3451635088,43025.3711375348,0.0293887932096242,465,9,0.978089369748967,0.0732673146398066,"RP",0.7,232.857142857143,0.0732673146398066,3178.185852749
"weibull",1.65666429804369,44.5245614224284,0,"relative convergence (4)",43025.3451635088,43025.3711375348,0.0293887932096242,465,9,0.978089369748967,0.0732673146398066,"RP",0.9,104.444444444444,0.0732673146398066,1425.52576081039
"weibull",1.72038946538951,40.2355060720488,0,"relative convergence (4)",38067.036204909,38067.0614680669,0.0314205999225581,478,10,0.991677470484269,0.0779608950726163,"FULL",0.4,305,0.991677470484269,307.559674468614
"weibull",1.72038946538951,40.2355060720488,0,"relative convergence (4)",38067.036204909,38067.0614680669,0.0314205999225581,478,10,0.991677470484269,0.0779608950726163,"FULL",0.6,160,0.991677470484269,161.342780049109
"weibull",1.72038946538951,40.2355060720488,0,"relative convergence (4)",38067.036204909,38067.0614680669,0.0314205999225581,478,10,0.991677470484269,0.0779608950726163,"RP",0.7,220,0.0779608950726163,2821.92758042454
"weibull",1.72038946538951,40.2355060720488,0,"relative convergence (4)",38067.036204909,38067.0614680669,0.0314205999225581,478,10,0.991677470484269,0.0779608950726163,"RP",0.9,117.777777777778,0.0779608950726163,1510.72890669193
"weibull",1.75054727015385,39.5803745222189,0,"relative convergence (4)",38939.3472808841,38939.37325491,0.0148052869256926,465,11,0.993689844676478,0.077355517268326,"FULL",0.4,372.5,0.993689844676478,374.865459273439
"weibull",1.75054727015385,39.5803745222189,0,"relative convergence (4)",38939.3472808841,38939.37325491,0.0148052869256926,465,11,0.993689844676478,0.077355517268326,"FULL",0.6,140,0.993689844676478,140.889031673239
"weibull",1.75054727015385,39.5803745222189,0,"relative convergence (4)",38939.3472808841,38939.37325491,0.0148052869256926,465,11,0.993689844676478,0.077355517268326,"RP",0.7,207.142857142857,0.077355517268326,2677.80327063592
"weibull",1.75054727015385,39.5803745222189,0,"relative convergence (4)",38939.3472808841,38939.37325491,0.0148052869256926,465,11,0.993689844676478,0.077355517268326,"RP",0.9,96.6666666666667,0.077355517268326,1249.64152629676
"gamma",2.34534937627609,0.0679824330568763,0,"relative convergence (4)",39363.5868139988,39363.6127319253,0.03063226819766,466,12,0.985203250702107,0.0774565944246662,"FULL",0.4,317.5,0.985203250702107,322.268526594622
"gamma",2.34534937627609,0.0679824330568763,0,"relative convergence (4)",39363.5868139988,39363.6127319253,0.03063226819766,466,12,0.985203250702107,0.0774565944246662,"FULL",0.6,128.333333333333,0.985203250702107,130.260769279716
"gamma",2.34534937627609,0.0679824330568763,0,"relative convergence (4)",39363.5868139988,39363.6127319253,0.03063226819766,466,12,0.985203250702107,0.0774565944246662,"RP",0.7,242.857142857143,0.0774565944246662,3135.39660065153
"gamma",2.34534937627609,0.0679824330568763,0,"relative convergence (4)",39363.5868139988,39363.6127319253,0.03063226819766,466,12,0.985203250702107,0.0774565944246662,"RP",0.9,102.222222222222,0.0774565944246662,1319.73556262718
"weibull",1.82855908999917,44.1405677380203,0,"relative convergence (4)",48655.7377562728,48655.7613319113,0.039370907293193,512,13,0.988449506062974,0.0628056504061515,"FULL",0.4,367.5,0.988449506062974,371.794409067757
"weibull",1.82855908999917,44.1405677380203,0,"relative convergence (4)",48655.7377562728,48655.7613319113,0.039370907293193,512,13,0.988449506062974,0.0628056504061515,"FULL",0.6,141.666666666667,0.988449506062974,143.322107803897
"weibull",1.82855908999917,44.1405677380203,0,"relative convergence (4)",48655.7377562728,48655.7613319113,0.039370907293193,512,13,0.988449506062974,0.0628056504061515,"RP",0.7,267.142857142857,0.0628056504061515,4253.48444630854
"weibull",1.82855908999917,44.1405677380203,0,"relative convergence (4)",48655.7377562728,48655.7613319113,0.039370907293193,512,13,0.988449506062974,0.0628056504061515,"RP",0.9,103.333333333333,0.0628056504061515,1645.28721006943
"weibull",1.87813292309571,37.6479213748761,0,"relative convergence (4)",45474.000131949,45474.0227734585,0.0113068208165258,533,14,0.998095368933101,0.0736525629235375,"FULL",0.4,372.5,0.998095368933101,373.210828939301
"weibull",1.87813292309571,37.6479213748761,0,"relative convergence (4)",45474.000131949,45474.0227734585,0.0113068208165258,533,14,0.998095368933101,0.0736525629235375,"FULL",0.6,156.666666666667,0.998095368933101,156.965628278722
"weibull",1.87813292309571,37.6479213748761,0,"relative convergence (4)",45474.000131949,45474.0227734585,0.0113068208165258,533,14,0.998095368933101,0.0736525629235375,"RP",0.7,268.571428571429,0.0736525629235375,3646.46412712408
"weibull",1.87813292309571,37.6479213748761,0,"relative convergence (4)",45474.000131949,45474.0227734585,0.0113068208165258,533,14,0.998095368933101,0.0736525629235375,"RP",0.9,113.333333333333,0.0736525629235375,1538.75613875094
"weibull",1.71115733852087,42.3142872170089,0,"relative convergence (4)",40774.1674404475,40774.1918306914,0.0229142702762923,495,15,0.987177033706821,0.0738981027971006,"FULL",0.4,360,0.987177033706821,364.676231018271
"weibull",1.71115733852087,42.3142872170089,0,"relative convergence (4)",40774.1674404475,40774.1918306914,0.0229142702762923,495,15,0.987177033706821,0.0738981027971006,"FULL",0.6,153.333333333333,0.987177033706821,155.325061359634
"weibull",1.71115733852087,42.3142872170089,0,"relative convergence (4)",40774.1674404475,40774.1918306914,0.0229142702762923,495,15,0.987177033706821,0.0738981027971006,"RP",0.7,241.428571428571,0.0738981027971006,3267.04695100838
"weibull",1.71115733852087,42.3142872170089,0,"relative convergence (4)",40774.1674404475,40774.1918306914,0.0229142702762923,495,15,0.987177033706821,0.0738981027971006,"RP",0.9,100,0.0738981027971006,1353.21471343542
"weibull",1.87898573188837,43.6411828850581,0,"relative convergence (4)",44386.6495819959,44386.6752230216,0.0217186007306559,471,16,0.99134221898148,0.0609470315494129,"FULL",0.4,292.5,0.99134221898148,295.054517400176
"weibull",1.87898573188837,43.6411828850581,0,"relative convergence (4)",44386.6495819959,44386.6752230216,0.0217186007306559,471,16,0.99134221898148,0.0609470315494129,"FULL",0.6,160,0.99134221898148,161.397342851378
"weibull",1.87898573188837,43.6411828850581,0,"relative convergence (4)",44386.6495819959,44386.6752230216,0.0217186007306559,471,16,0.99134221898148,0.0609470315494129,"RP",0.7,252.857142857143,0.0609470315494129,4148.80161394142
"weibull",1.87898573188837,43.6411828850581,0,"relative convergence (4)",44386.6495819959,44386.6752230216,0.0217186007306559,471,16,0.99134221898148,0.0609470315494129,"RP",0.9,90,0.0609470315494129,1476.69209987745
"weibull",1.55791202117624,48.352217672098,0,"relative convergence (4)",51588.9788255211,51589.0041955,0.0437376541221693,476,17,0.955043918937955,0.0736704001569475,"FULL",0.4,317.5,0.955043918937955,332.445444344666
"weibull",1.55791202117624,48.352217672098,0,"relative convergence (4)",51588.9788255211,51589.0041955,0.0437376541221693,476,17,0.955043918937955,0.0736704001569475,"FULL",0.6,138.333333333333,0.955043918937955,144.844996748595
"weibull",1.55791202117624,48.352217672098,0,"relative convergence (4)",51588.9788255211,51589.0041955,0.0437376541221693,476,17,0.955043918937955,0.0736704001569475,"RP",0.7,257.142857142857,0.0736704001569475,3490.4501210125
"weibull",1.55791202117624,48.352217672098,0,"relative convergence (4)",51588.9788255211,51589.0041955,0.0437376541221693,476,17,0.955043918937955,0.0736704001569475,"RP",0.9,95.5555555555556,0.0736704001569475,1297.06850175897
"weibull",1.80239592035089,36.4962598458597,0,"relative convergence (4)",34196.7442263965,34196.7695963754,0.0327908425984746,476,18,0.997870341837544,0.0817514468952035,"FULL",0.4,335,0.997870341837544,335.714958100778
"weibull",1.80239592035089,36.4962598458597,0,"relative convergence (4)",34196.7442263965,34196.7695963754,0.0327908425984746,476,18,0.997870341837544,0.0817514468952035,"FULL",0.6,138.333333333333,0.997870341837544,138.628564787883
"weibull",1.80239592035089,36.4962598458597,0,"relative convergence (4)",34196.7442263965,34196.7695963754,0.0327908425984746,476,18,0.997870341837544,0.0817514468952035,"RP",0.7,235.714285714286,0.0817514468952035,2883.30414526419
