"distn","param1","param2","code","message","aic","aicc","n","plotType","piHat","rep","AC","nHat"
"weibull",1.53769503073126,46.7368483601406,0,"relative convergence (4)",1076.69136678421,1076.79393088677,120,"FULL",0.4,14,0.960076687596498,312.475038583672
"weibull",1.48929780656068,48.6811502087705,0,"relative convergence (4)",768.892634941173,769.038976404588,85,"FULL",0.6,14,0.946149666000059,149.7296588029
"weibull",1.43331236432711,51.0326666858531,0,"relative convergence (4)",1375.52978160966,1375.58889491015,206,"RP",0.7,14,0.0800303657264582,3677.17567718703
"gamma",1.39408204148703,0.0227219097675628,0,"relative convergence (4)",739.084622772353,739.196772305063,110,"RP",0.9,14,0.0762880485322695,1602.11493901987
"norm",38.6994551987986,37.2793602176346,0,"relative convergence (4)",1161.63729227023,1161.73406646377,127,"FULL",0.4,15,0.800335367026299,396.708696230298
"weibull",2.05087272293395,52.2320987876827,0,"relative convergence (4)",741.856565961506,742.006565961506,83,"FULL",0.6,15,0.977371869610375,141.536029053588
"gamma",1.4188977197189,0.0240642734773301,0,"relative convergence (4)",1163.61428939703,1163.68325491427,177,"RP",0.7,15,0.0776602124299215,3255.94194176734
"gamma",1.54634115062083,0.0256447210292852,0,"relative convergence (4)",834.82487866423,834.92487866423,123,"RP",0.9,15,0.066427456046285,2057.38221514069
"weibull",1.89796953562486,48.579070317316,0,"relative convergence (4)",1194.21677652744,1194.30837958087,134,"FULL",0.4,16,0.980483528598033,341.668156811372
"norm",30.4148346867905,26.2930648155019,0,"relative convergence (4)",707.658809648827,707.814653804671,80,"FULL",0.6,16,0.872249107310462,152.86153028515
"norm",33.0951440859526,23.7016901765153,0,"relative convergence (4)",1303.26492598781,1303.3284180513,192,"RP",0.7,16,0.0784998570725422,3494.09189410683
"gamma",1.38037213459538,0.0215835825891571,0,"relative convergence (4)",738.653064005488,738.762154914579,113,"RP",0.9,16,0.0739557450204556,1697.71199682767
"weibull",1.4141514316376,45.2147790524042,0,"relative convergence (4)",1326.28292362341,1326.3656822441,148,"FULL",0.4,17,0.953692723923141,387.96563161136
"weibull",1.89002301138216,40.5428908452991,0,"relative convergence (4)",686.460717452235,686.618612189077,79,"FULL",0.6,17,0.995948685519977,132.202259595257
"llog",0.675030281117521,4.11773524403922,0,"relative convergence (4)",1357.42118161151,1357.48209531709,200,"RP",0.7,17,0.0552476422644415,5171.51997811456
"gamma",1.55519917712308,0.0307121804472279,0,"relative convergence (4)",678.228510250663,678.347322131851,104,"RP",0.9,17,0.0809123994246213,1428.15633175244
"weibull",1.67049952702802,45.8758333251021,0,"relative convergence (4)",1143.08403513823,1143.18003513823,128,"FULL",0.4,18,0.974664852171284,328.317984676608
"llog",0.596832696708195,3.82450802974994,0,"relative convergence (4)",741.721104914196,741.873003648374,82,"FULL",0.6,18,0.78717969143648,173.615590129455
"gamma",1.53042026588362,0.0250027096246889,0,"relative convergence (4)",1142.59071765519,1142.66433728709,166,"RP",0.7,18,0.0663015899787494,3576.72956589525
"gamma",1.57682763395734,0.0276594571328352,0,"relative convergence (4)",732.878269314245,732.994774168614,106,"RP",0.9,18,0.068952004193126,1708.11246396692
"norm",37.9331008154243,27.967126385922,0,"relative convergence (4)",1303.75450703153,1303.83901407378,145,"FULL",0.4,19,0.89927162909929,403.104010256701
"gamma",2.29042417390502,0.0527529643093484,0,"relative convergence (4)",855.897762417778,856.026794675843,96,"FULL",0.6,19,0.952606754125491,167.960178013731
"gamma",1.61792798094195,0.0308158638750656,0,"relative convergence (4)",1310.661357132,1310.72418435713,194,"RP",0.7,19,0.0732749579648661,3782.23154049084
"gamma",1.42094074881024,0.0196370719446566,0,"relative convergence (4)",776.597564661527,776.706655570618,113,"RP",0.9,19,0.0613941282401788,2045.07432802648
"norm",35.1876559667323,32.2664712746973,0,"relative convergence (4)",1213.27467138882,1213.36627444225,134,"FULL",0.4,20,0.839974171735819,398.821786755321
"gamma",1.42863514427162,0.0259844224938463,0,"relative convergence (4)",873.128299747235,873.257332005299,96,"FULL",0.6,20,0.855801763832484,186.959184663843
"gamma",1.45953623139032,0.0169538698845858,0,"relative convergence (4)",1260.15500135129,1260.22279796146,180,"RP",0.7,20,0.0478093391085644,5378.50683438528
"weibull",1.34820678298213,55.1433382623243,0,"relative convergence (4)",611.149096202939,611.280964334807,94,"RP",0.9,20,0.0817841830822811,1277.07388529351
"weibull",1.86722853157812,53.7253183036938,0,"relative convergence (4)",1188.60733135192,1188.70035460774,132,"FULL",0.4,21,0.958836230813021,344.167220006054
"weibull",2.23737902541359,45.6587129973064,0,"relative convergence (4)",754.831126476362,754.973983619219,87,"FULL",0.6,21,0.996904980397464,145.450171130842
"gamma",1.58480392524842,0.0259297416176337,0,"relative convergence (4)",1217.77243532578,1217.84261076438,174,"RP",0.7,21,0.0629397158679988,3949.35733572024
"llog",0.572927344370796,3.57277686031239,0,"relative convergence (4)",691.555850903177,691.675850903177,103,"RP",0.9,21,0.0804056938740893,1423.33756392499
"norm",39.0534422928025,27.9765033746646,0,"relative convergence (4)",1296.60797367991,1296.69308006289,144,"FULL",0.4,22,0.903948544215745,398.252757088438
"norm",34.9076719854351,37.9876535588196,0,"relative convergence (4)",895.576054122317,895.70236991179,98,"FULL",0.6,22,0.777622559463841,210.04191731005
"gamma",1.50075659243966,0.0227748886455848,0,"relative convergence (4)",1199.69202422785,1199.76059565642,178,"RP",0.7,22,0.0626618830960523,4058.0605261404
"gamma",1.66761319202616,0.0266599693153076,0,"relative convergence (4)",663.179509377918,663.309944160527,95,"RP",0.9,22,0.0565345029817855,1867.09973535212
"weibull",1.46546297465708,64.4398586573185,0,"relative convergence (4)",1363.57708385146,1363.65927563228,149,"FULL",0.4,23,0.851034961327532,437.702347056266
"norm",42.0121067115629,28.4151189854257,0,"relative convergence (4)",869.301454518087,869.430486776151,96,"FULL",0.6,23,0.909726366442979,175.877061391107
"gamma",1.47848018300105,0.0241013890618977,0,"relative convergence (4)",1234.95831707445,1235.0253561806,182,"RP",0.7,23,0.0697400229202039,3728.13184041379
"gamma",1.3731897583337,0.0248262917096136,0,"both X-convergence and relative convergence (5)",731.055271570166,731.163379678274,114,"RP",0.9,23,0.0874587463321702,1448.30187921496
"norm",33.9572424432166,33.8690047479796,0,"relative convergence (4)",1242.25072810072,1242.34028033953,137,"FULL",0.4,24,0.816383092588755,419.533431190902
"norm",34.6993665162028,25.2773362536639,0,"relative convergence (4)",825.628319044391,825.761652377724,93,"FULL",0.6,24,0.910192303913872,170.29368336064
"llog",0.670328072712076,4.02126558070897,0,"relative convergence (4)",1321.9503373131,1322.0121929832,197,"RP",0.7,24,0.0610838010377497,4607.25375054262
"llog",0.614929763873523,4.10348658492195,0,"X-convergence (3)",654.015775585574,654.153706620056,90,"RP",0.9,24,0.0467539518757655,2138.85663110831
"norm",30.4060147557558,34.9505563050836,0,"relative convergence (4)",1185.37626576829,1185.47001576829,131,"FULL",0.4,25,0.78461345625587,417.402986641105
"norm",35.2390610405574,24.57486082444,0,"relative convergence (4)",823.958262727326,824.091596060659,93,"FULL",0.6,25,0.920002633902087,168.477778528291
"gamma",1.52827622324821,0.0244431482171859,0,"relative convergence (4)",1290.01811297653,1290.08228409953,190,"RP",0.7,25,0.0647963060490379,4188.95131495851
"weibull",1.27756000791123,47.0272271243308,0,"relative convergence (4)",662.247020698115,662.363525552483,106,"RP",0.9,25,0.106495135850918,1105.94513858975
"norm",38.8989039376223,34.185034887373,0,"relative convergence (4)",1194.09833061035,1194.19208061035,131,"FULL",0.4,26,0.835478020021194,391.991162127392
"norm",35.5000906879741,31.2648556342773,0,"relative convergence (4)",868.902200972763,869.031233230827,96,"FULL",0.6,26,0.852353802211943,187.715476348887
"weibull",1.5138453733867,43.6073814812072,0,"relative convergence (4)",1329.4489069124,1329.50982061799,200,"RP",0.7,26,0.0873948298557716,3269.23556217001
"llog",0.59810940591603,3.97210167776796,0,"relative convergence (4)",644.578044840717,644.7159758752,90,"RP",0.9,26,0.0523193785907574,1911.33768583531
"weibull",1.51947686437338,62.3995341306996,0,"relative convergence (4)",1306.68424140748,1306.76995569319,143,"FULL",0.4,27,0.870938776101459,410.476614211919
"norm",28.7090849285049,31.0488401823945,0,"relative convergence (4)",726.041841732246,726.195687886093,81,"FULL",0.6,27,0.811588732541955,166.340406892011
"gamma",1.43012170654172,0.0163747681906769,0,"relative convergence (4)",1378.55512599328,1378.61795321841,194,"RP",0.7,27,0.0487490326007233,5685.09450049569
"weibull",1.54080906807431,40.7840954139597,0,"relative convergence (4)",740.215635797569,740.32472670666,113,"RP",0.9,27,0.0918044871605471,1367.64072692857
"norm",35.7690049476031,27.5035467160417,0,"relative convergence (4)",1289.02496099192,1289.1100673749,144,"FULL",0.4,28,0.89352715727211,402.89765909193
"norm",40.0952774625254,28.811811490848,0,"relative convergence (4)",778.531191773329,778.675770086582,86,"FULL",0.6,28,0.899181464828994,159.404234784346
"weibull",1.50150275337804,42.9449130100862,0,"relative convergence (4)",1301.01113163386,1301.07428952859,193,"RP",0.7,28,0.0901822167628405,3057.30215569389
"gamma",1.66784101621001,0.0284325653898158,0,"relative convergence (4)",767.141337563542,767.255623277828,108,"RP",0.9,28,0.061211394242288,1960.41932201403
"weibull",1.87174722150786,50.4368350413533,0,"relative convergence (4)",1342.80845152553,1342.89008417859,150,"FULL",0.4,29,0.972694037206334,385.527191137137
"norm",18.3686614567409,41.7855852950022,0,"relative convergence (4)",660.851242362981,661.02267093441,73,"FULL",0.6,29,0.64450847714763,188.774346623214
"weibull",1.43343409140317,41.6205560985273,0,"relative convergence (4)",1233.98537925386,1234.04955037686,190,"RP",0.7,29,0.100826422571921,2692.0381037516
"gamma",1.53152878321068,0.0242642555713351,0,"relative convergence (4)",764.121314335192,764.233463867903,110,"RP",0.9,29,0.0638603572952966,1913.89818971815
"weibull",1.60820040597931,49.6913628612705,0,"relative convergence (4)",1189.79172953714,1189.88475279295,132,"FULL",0.4,30,0.95400502724459,345.910126860782
"norm",35.5915034171343,26.167210510335,0,"relative convergence (4)",785.442285700844,785.583462171432,88,"FULL",0.6,30,0.906190397527922,161.849725032148
"gamma",1.4347409979665,0.0228342734167498,0,"relative convergence (4)",1310.5346796244,1310.59621808594,198,"RP",0.7,30,0.07106138246064,3980.46214501686
"gamma",1.43096640384996,0.0160358508318561,0,"relative convergence (4)",687.664475281277,687.790791070751,98,"RP",0.9,30,0.0474723281271675,2293.73391162111
"norm",38.0229963600924,30.2342854593326,0,"relative convergence (4)",1284.24954896692,1284.33587990217,142,"FULL",0.4,31,0.875546409536109,405.461088222713
"norm",34.2317794004176,30.780908334671,0,"relative convergence (4)",857.559776777283,857.690211559892,95,"FULL",0.6,31,0.85064175493645,186.133977569867
"weibull",1.47708326013837,47.4368065711559,0,"relative convergence (4)",1314.77970002281,1314.84155569291,197,"RP",0.7,31,0.0826170126858188,3406.42395893453
"gamma",1.60406260592518,0.023735134909102,0,"relative convergence (4)",676.483647732674,676.614082515283,95,"RP",0.9,31,0.0546310104610641,1932.15455223523
"norm",34.9752156209882,26.8341962956366,0,"relative convergence (4)",1151.10364990804,1151.19888800328,129,"FULL",0.4,32,0.896085755450481,359.898590105221
"gamma",2.21965842931681,0.0436173496808376,0,"relative convergence (4)",849.089140675008,849.221008806877,94,"FULL",0.6,32,0.910813049550097,172.007490169419
"gamma",1.32560446319785,0.00926726942410916,0,"relative convergence (4)",1249.57648310023,1249.64389883057,181,"RP",0.7,32,0.0316663159704494,8165.50396366677
"norm",34.2746954592598,28.2244050465046,0,"relative convergence (4)",745.333754930616,745.444866041727,111,"RP",0.9,32,0.0763326239540488,1615.73553933608
"norm",33.4795043414277,31.5725949892882,0,"relative convergence (4)",1137.00439988919,1137.1019608648,126,"FULL",0.4,33,0.837955269807976,375.915053403966
"weibull",1.30465395763731,51.9256581435605,0,"relative convergence (4)",825.586364250153,825.722727886516,91,"FULL",0.6,33,0.904765020958465,167.631001589781
"gamma",1.29998113089123,0.00791252794437371,0,"relative convergence (4)",1159.1613917157,1159.2363917157,163,"RP",0.7,33,0.0281256535123748,8279.17270454497
"gamma",1.37443390645675,0.0251503201945333,0,"relative convergence (4)",699.166299429329,699.279506976499,109,"RP",0.9,33,0.088500607884934,1368.47773145893
"norm",37.8480824782192,32.1207970913803,0,"relative convergence (4)",1098.76875955612,1098.87045447138,121,"FULL",0.4,34,0.85416376582311,354.147544187264
"norm",35.1699517270144,28.1022818090259,0,"relative convergence (4)",807.90508343077,808.043014465253,90,"FULL",0.6,34,0.884094282638777,169.665162353829
"weibull",1.49480102361139,52.2047423361438,0,"relative convergence (4)",1440.00041434061,1440.0583853551,210,"RP",0.7,34,0.0723480122938934,4146.62394291269
"weibull",1.49309571461283,42.5583795499644,0,"relative convergence (4)",631.58312794191,631.717959402584,92,"RP",0.9,34,0.0919788311185052,1111.36683277176
"norm",36.2400966707244,28.893946952858,0,"relative convergence (4)",1277.27247142864,1277.35880236389,142,"FULL",0.4,35,0.881455607798144,402.742913947512
"norm",30.2054061612157,26.1174329179392,0,"relative convergence (4)",750.730079769866,750.87642123328,85,"FULL",0.6,35,0.872500063612068,162.368660559382
"llog",0.71319961985197,4.26917478934861,0,"relative convergence (4)",1278.00819722831,1278.07271335735,189,"RP",0.7,35,0.0517732823383786,5215.04505422971
"weibull",1.37951210336535,53.3078015161481,0,"relative convergence (4)",548.817423556366,548.963765019781,85,"RP",0.9,35,0.0815117183197517,1158.66094337455
"norm",36.6187432715973,26.7209172233635,0,"relative convergence (4)",1376.49240106854,1376.57187126721,154,"FULL",0.4,36,0.905874563843342,425.003654332191
"norm",39.7685608984697,20.396894519736,0,"relative convergence (4)",793.752854818588,793.889218454952,91,"FULL",0.6,36,0.972822550046605,155.903732555748
"gamma",1.46874631218957,0.0198577666745466,0,"relative convergence (4)",1226.80784678263,1226.8764182112,178,"RP",0.7,36,0.0566400739278027,4489.50180767497
"gamma",1.71231899051546,0.0505656853413198,0,"relative convergence (4)",588.37554677192,588.508880105253,93,"RP",0.9,36,0.114795248226108,900.153402950981
"norm",36.4360835149068,30.4029047783339,0,"relative convergence (4)",1075.31170748009,1075.41515575595,119,"FULL",0.4,37,0.866350632992885,343.394451011434
"norm",23.1578363157586,42.8857188539876,0,"relative convergence (4)",701.414728266759,701.576890428921,77,"FULL",0.6,37,0.668814473029924,191.881812533072
"gamma",1.6073361979231,0.027700660510088,0,"relative convergence (4)",1214.62174184913,1214.69070736637,177,"RP",0.7,37,0.0655905612839451,3855.08429730477
"gamma",1.44981859385949,0.0202760507037667,0,"relative convergence (4)",713.064671569884,713.184671569884,103,"RP",0.9,37,0.0602141583446085,1900.623501029
"weibull",1.60623335068342,48.8610981978552,0,"relative convergence (4)",1276.87723841852,1276.96356935377,142,"FULL",0.4,38,0.957546643061676,370.739120200888
"norm",36.4830754153403,26.6833145543173,0,"relative convergence (4)",770.197920119114,770.342498432367,86,"FULL",0.6,38,0.905581402220969,158.277690974885
"gamma",1.63501229337196,0.0254267065312196,0,"relative convergence (4)",1404.2546017405,1404.31742896563,194,"RP",0.7,38,0.0563450520687883,4918.67248262563
"weibull",1.46254656893757,40.7795982254818,0,"relative convergence (4)",568.948209914131,569.091067056988,87,"RP",0.9,38,0.0998932540281203,967.699647059797
"norm",32.7793816330872,28.7438148339578,0,"relative convergence (4)",1243.23048716944,1243.31872246355,139,"FULL",0.4,39,0.863261911790126,402.542953944762
"norm",35.2755281809955,30.1961426798262,0,"relative convergence (4)",767.717954062365,767.86429552578,85,"FULL",0.6,39,0.862601822064082,164.231819413132
"gamma",1.58665986301864,0.0238793711765954,0,"relative convergence (4)",1362.75848050305,1362.82197256655,192,"RP",0.7,39,0.056765124697301,4831.9406633622
"weibull",1.4943916187709,35.7662481120213,0,"relative convergence (4)",609.918959784807,610.047992042872,96,"RP",0.9,39,0.112156494975695,951.052069608471
"weibull",1.38459989134469,47.2361805675035,0,"relative convergence (4)",1304.3551794942,1304.43968653646,145,"FULL",0.4,40,0.940683881761907,385.357936952247
"norm",35.6215885899922,25.3664996314166,0,"relative convergence (4)",721.070711553017,721.224557706863,81,"FULL",0.6,40,0.914306282352275,147.652928352061
"llog",0.662423003247992,4.05674942660349,0,"relative convergence (4)",1226.4367082346,1226.50412396494,181,"RP",0.7,40,0.0572505534134128,4516.48784430527
"gamma",1.87800464199099,0.0397995189658934,0,"relative convergence (4)",686.891702597855,687.020734855919,96,"RP",0.9,40,0.0678408084960124,1572.30830574397
"norm",38.9138793235107,24.4381189576464,0,"relative convergence (4)",1165.32497010648,1165.41872010648,131,"FULL",0.4,41,0.938129975106004,349.09874824434
"weibull",1.48662181591133,48.0356513455978,0,"relative convergence (4)",847.811490952732,847.9433590846,94,"FULL",0.6,41,0.948920179901972,165.099942002341
"llog",0.709587700852261,4.45578000512402,0,"relative convergence (4)",1263.75261872143,1263.81965782757,182,"RP",0.7,41,0.0411917678783633,6311.94079282451
"norm",37.9112866123471,23.6101150188864,0,"relative convergence (4)",723.42374062952,723.546189609111,101,"RP",0.9,41,0.0652700836664751,1719.35159139168
"weibull",1.69738241251685,48.9095739701102,0,"relative convergence (4)",1283.97092161877,1284.05663590448,143,"FULL",0.4,42,0.965500152122696,370.274410847083
"norm",38.3863757991637,27.269147042755,0,"relative convergence (4)",800.59258241856,800.732117302281,89,"FULL",0.6,42,0.908460547935806,163.27988449292
"gamma",1.56138892395699,0.0244886827828938,0,"relative convergence (4)",1286.72941150911,1286.79607817578,183,"RP",0.7,42,0.0612137267438281,4270.75078311467
"gamma",1.24070630828579,0.00830931852175351,0,"relative convergence (4)",658.603912408037,658.734347190645,95,"RP",0.9,42,0.0349079630423404,3023.82454764048
"weibull",1.7552811962515,47.9912308430772,0,"relative convergence (4)",1225.78989005012,1225.87944228892,137,"FULL",0.4,43,0.97342701519583,351.849696642226
"gamma",1.44074120523459,0.024056868120747,0,"relative convergence (4)",776.455721912785,776.6020633762,85,"FULL",0.6,43,0.826781017383421,171.347265706475
"weibull",1.41119391928582,44.8269589379174,0,"relative convergence (4)",1119.61771340394,1119.68871932109,172,"RP",0.7,43,0.0951804927053922,2581.56139698535
"llog",0.700376486079532,4.24664440156194,0,"relative convergence (4)",877.453199941945,877.549974135494,127,"RP",0.9,43,0.0511691332761978,2757.73893510038
"norm",36.9473718954296,29.169686091594,0,"relative convergence (4)",1198.55855965728,1198.65086734959,133,"FULL",0.4,44,0.882031988667692,376.970454894998
"llog",0.578781354349169,3.81894337235201,0,"relative convergence (4)",822.06495454803,822.201318184394,91,"FULL",0.6,44,0.795502405820941,190.65519545494
"norm",31.4264784144688,20.212424116983,0,"relative convergence (4)",1290.73974138427,1290.80425751331,189,"RP",0.7,44,0.0803617185399859,3359.80868634181
"gamma",1.31468239784671,0.00812586292058346,0,"relative convergence (4)",685.759584309219,685.884584309219,99,"RP",0.9,44,0.0278983751718097,3942.88195361108
"weibull",1.67336907445499,54.3274139285747,0,"relative convergence (4)",1196.55017123299,1196.6431944888,132,"FULL",0.4,45,0.937709455276432,351.921374092061
"weibull",1.38036417601376,43.308297816673,0,"relative convergence (4)",804.758929805701,804.896860840183,90,"FULL",0.6,45,0.958181595489971,156.546525946678
"gamma",1.40901084336914,0.0145512638679757,0,"relative convergence (4)",1360.49852980579,1360.5603854759,197,"RP",0.7,45,0.0443423579785097,6346.72092911623
"llog",0.768228459991069,3.95909707669805,0,"relative convergence (4)",589.273290239487,589.402322497552,96,"RP",0.9,45,0.0840836301780112,1268.57827666153
"weibull",1.53481392663874,48.1734180790933,0,"relative convergence (4)",1232.46190956595,1232.55146180475,137,"FULL",0.4,46,0.953478078898146,359.211194866481
"gamma",1.79988816099225,0.0445749191206362,0,"relative convergence (4)",791.995761459291,792.135296343012,89,"FULL",0.6,46,0.951751431587718,155.853018351528
