"distn","param1","param2","code","message","aic","aicc","n","plotType","piHat","rep","AC","nHat"
"weibull",2.14431350823812,34.819609409869,0,"relative convergence (4)",275.612388946529,275.955246089386,38,"RP",0.9,19,0.0666467300958298,633.522787412253
"llog",0.619939870099634,3.65870510186911,0,"relative convergence (4)",351.338088378684,351.671421712017,39,"FULL",0.4,20,0.821523653863651,118.681914442091
"llog",0.589150530841583,3.99888020159998,0,"relative convergence (4)",266.842588600698,267.304127062237,29,"FULL",0.6,20,0.736739785799407,65.6043480547053
"gamma",1.92359939387756,0.0471060068095135,0,"relative convergence (4)",458.72013088511,458.90763088511,67,"RP",0.7,20,0.0790477772651057,1210.84094993949
"gamma",3.14774270950258,0.110694673171425,0,"relative convergence (4)",251.561137476943,251.936137476943,35,"RP",0.9,20,0.0739977643268888,525.541403076656
"weibull",1.56449162446276,44.4931470205503,0,"relative convergence (4)",457.376055014577,457.626055014577,51,"FULL",0.4,21,0.971278672688328,131.270255988534
"norm",29.6097884673342,36.2610834860429,0,"relative convergence (4)",247.820189696738,248.320189696738,27,"FULL",0.6,21,0.766796809347354,58.6856902003818
"gamma",1.72861930087069,0.0310689291927559,0,"relative convergence (4)",523.804362308617,523.973376393124,74,"RP",0.7,21,0.0619660118926132,1706.00434795591
"norm",31.2646671968427,20.0822137267289,0,"relative convergence (4)",282.431819728907,282.747609202591,41,"RP",0.9,21,0.0807531396362608,564.133552710805
"gamma",2.61615376270986,0.0532111643354301,0,"relative convergence (4)",504.211894465088,504.438309559427,56,"FULL",0.4,22,0.93270869009402,150.100456323493
"llog",0.63524932568947,3.95097945821123,0,"relative convergence (4)",357.226199902039,357.559533235373,39,"FULL",0.6,22,0.736880468713098,88.2096931046594
"gamma",1.53038375667224,0.0217667645498151,0,"relative convergence (4)",454.947945253204,455.13842144368,66,"RP",0.7,22,0.0562017014555093,1677.63095856365
"gamma",1.92124088025997,0.0363362281984822,0,"relative convergence (4)",191.583321077485,192.10506020792,26,"RP",0.9,22,0.0567340833004996,509.19812585805
"weibull",1.63890815957666,51.4036836937289,0,"relative convergence (4)",391.330400969811,391.630400969811,43,"FULL",0.4,23,0.949010914600499,113.275831021663
"gamma",1.97361232262277,0.0427995204879396,0,"relative convergence (4)",299.31607576767,299.71607576767,33,"FULL",0.6,23,0.929308492860601,59.1837914132247
"gamma",1.75439010056922,0.0351922561879112,0,"relative convergence (4)",533.254831177563,533.414831177563,78,"RP",0.7,23,0.0695686175046162,1601.70742822621
"weibull",1.70366269530165,41.12034369153,0,"relative convergence (4)",311.444169597878,311.744169597878,43,"RP",0.9,23,0.0771138926030284,619.574192989208
"llog",0.443994302514301,3.67510462343158,0,"relative convergence (4)",428.543093201196,428.809759867863,48,"FULL",0.4,24,0.890393726213749,134.771839094464
"norm",31.4032277446448,25.2271531788918,0,"relative convergence (4)",267.210862834497,267.655307278941,30,"FULL",0.6,24,0.890128413127573,56.1716705843812
"weibull",1.70313213998257,51.3121975955968,0,"relative convergence (4)",566.645640292663,566.810023854307,76,"RP",0.7,24,0.0586247864837172,1851.97141147088
"llog",0.454206710666849,3.09260358965876,0,"relative convergence (4)",256.723341216537,257.047665540861,40,"RP",0.9,24,0.110256106466949,403.101885860331
"llog",0.418007083148168,3.68603269565659,0,"relative convergence (4)",532.735842492579,532.946368808369,60,"FULL",0.4,25,0.90014675537147,166.639494176812
"weibull",1.49649909119784,48.3163670276279,0,"relative convergence (4)",309.142063953647,309.52916072784,34,"FULL",0.6,25,0.948695351545269,59.7311524446346
"gamma",1.91293483317494,0.0343580162614215,0,"relative convergence (4)",562.666459695628,562.82862185779,77,"RP",0.7,25,0.0533613142369123,2061.41849339813
"llog",0.454123953332711,3.21885945166246,0,"relative convergence (4)",250.250252233609,250.593109376466,38,"RP",0.9,25,0.0920404338292306,458.735584629688
"norm",30.3186876803451,28.7738744023319,0,"relative convergence (4)",492.234921394476,492.465690625246,55,"FULL",0.4,26,0.846262790592343,162.479080409239
"norm",38.5475815049518,30.1198454027874,0,"relative convergence (4)",346.711057415936,347.053914558793,38,"FULL",0.6,26,0.879031397074786,72.049000233771
"weibull",1.67485976814851,41.3876862507268,0,"relative convergence (4)",465.968576317817,466.156076317817,67,"RP",0.7,26,0.0786756939009869,1216.56741705694
"llog",0.585913808534729,3.94474715548105,0,"relative convergence (4)",286.100739045986,286.425063370311,40,"RP",0.9,26,0.052141659120892,852.378792577326
"gamma",2.3836429074488,0.0397180854629886,0,"relative convergence (4)",483.135900846026,483.375900846026,53,"FULL",0.4,27,0.857579349302332,154.504653251962
"weibull",2.29658910631197,45.3225137696106,0,"relative convergence (4)",287.481643787388,287.881643787388,33,"FULL",0.6,27,0.997879489296826,55.1168759253251
"weibull",1.56849469250688,41.6964163332987,0,"relative convergence (4)",514.318568901405,514.482952463049,76,"RP",0.7,27,0.0868709355994569,1249.80153399093
"weibull",1.7674643146375,42.8217572294927,0,"relative convergence (4)",236.657126557265,237.070919660713,32,"RP",0.9,27,0.0690143612216302,515.190678087619
"weibull",1.37801424015055,56.1940914348072,0,"relative convergence (4)",512.165166164135,512.391581258474,56,"FULL",0.4,28,0.890599217064021,157.197533208629
"gamma",1.97635963591362,0.0363644197670387,0,"relative convergence (4)",302.32245736956,302.72245736956,33,"FULL",0.6,28,0.881094596420752,62.4223553559687
"gamma",1.90385322105837,0.0561049901110289,0,"relative convergence (4)",403.139890628256,403.339890628256,63,"RP",0.7,28,0.101211144301766,889.230139831837
"gamma",1.85855713165296,0.0608883011738295,0,"relative convergence (4)",216.828398002984,217.215494777178,34,"RP",0.9,28,0.118650910281169,318.394335856802
"gamma",1.74262369411949,0.0421549917715022,0,"relative convergence (4)",492.284600947034,492.515370177804,55,"FULL",0.4,29,0.945299507721493,145.456544594447
"llog",0.471605460857169,3.65832353447956,0,"relative convergence (4)",261.963097833917,262.424636295455,29,"FULL",0.6,29,0.881604127753014,54.8243047097826
"gamma",1.69523837948407,0.0295000008035217,0,"relative convergence (4)",463.175523328276,463.363023328276,67,"RP",0.7,29,0.0612695658634544,1562.18318777703
"norm",35.8764587389241,23.9447464351522,0,"relative convergence (4)",246.25212428939,246.62712428939,35,"RP",0.9,29,0.0710564552450303,547.295650406214
"llog",0.837945438148646,4.65388406968922,0,"relative convergence (4)",470.981707896787,471.231707896787,51,"FULL",0.4,30,0.485470364062477,262.631891539298
"llog",0.718102333739437,4.02030990243929,0,"relative convergence (4)",248.672266244957,249.172266244957,27,"FULL",0.6,30,0.693057505231186,64.9296770619188
"gamma",1.568374366931,0.0190299696624835,0,"relative convergence (4)",511.851422979869,512.025336023347,72,"RP",0.7,30,0.044375898124814,2317.86053248639
"llog",0.515311329637754,3.42700695267023,0,"relative convergence (4)",217.977813127972,218.406384556543,31,"RP",0.9,30,0.0826191027938485,416.906541945757
"llog",0.540577403694339,3.72277869797838,0,"relative convergence (4)",423.963702113343,424.23642938607,47,"FULL",0.4,31,0.836486241266663,140.468538755729
"gamma",1.2211422864865,0.011750192739084,0,"relative convergence (4)",316.084557100032,316.471653874226,34,"FULL",0.6,31,0.604020331068205,93.815826640226
"gamma",1.67396169047856,0.0298615553561155,0,"relative convergence (4)",520.866019808714,521.030403370358,76,"RP",0.7,31,0.0643811840573528,1686.38446404946
"gamma",1.78849650030732,0.0329260572341504,0,"relative convergence (4)",203.642161620522,204.122161620522,28,"RP",0.9,31,0.0607568668273407,512.059175130325
"gamma",2.00118744953333,0.0376512802466897,0,"relative convergence (4)",545.716024901892,545.926551217682,60,"FULL",0.4,32,0.889465597619634,168.640586439123
"gamma",2.11797387702085,0.0531597812713355,0,"relative convergence (4)",312.436773533563,312.811773533563,35,"FULL",0.6,32,0.963417443603359,60.5483466389771
"gamma",2.11085295218796,0.0632736959728517,0,"relative convergence (4)",448.616109701479,448.797927883298,69,"RP",0.7,32,0.0916795269827064,1075.17383450312
"gamma",1.39527613892468,0.00171778508783136,0,"X-convergence (3)",261.180184582142,261.555184582142,35,"RP",0.9,32,0.00293057335636216,13270.0615749688
"gamma",2.80677218765988,0.070216424639511,0,"relative convergence (4)",440.306297045802,440.561616194738,50,"FULL",0.4,33,0.976970557044478,127.9465374864
"norm",43.9680980233095,24.2633149507304,0,"relative convergence (4)",280.178083467163,280.606654895735,31,"FULL",0.6,33,0.954553610457452,54.1265216543536
"weibull",1.46946434429366,47.5662628453502,0,"relative convergence (4)",410.005100204642,410.20849003515,62,"RP",0.7,33,0.0830920932401973,1065.94292089131
"gamma",2.16114391223825,0.0554833648061598,0,"relative convergence (4)",205.626197760503,206.087736222041,29,"RP",0.9,33,0.0725620187499622,444.064577823492
"gamma",1.82576379156608,0.0286525585040541,0,"relative convergence (4)",495.451700614477,495.686994732124,54,"FULL",0.4,34,0.815391179352413,165.564704915275
"norm",40.2016111722604,44.0867926523418,0,"relative convergence (4)",251.377928604318,251.877928604318,27,"FULL",0.6,34,0.731593197012823,61.5095932872805
"weibull",1.59209489294764,33.4131042130867,0,"relative convergence (4)",439.488006824817,439.667111302429,70,"RP",0.7,34,0.110334906502563,906.331488101426
"gamma",2.48862223508054,0.104135551766441,0,"relative convergence (4)",262.863619244446,263.171311552138,42,"RP",0.9,34,0.121003222509998,385.664659987141
"gamma",3.52593914723407,0.08192631856918,0,"relative convergence (4)",465.627438829212,465.867438829212,53,"FULL",0.4,35,0.97752665136679,135.546176479932
"gamma",2.23529475607455,0.0624624526243621,0,"relative convergence (4)",281.632040425686,282.045833529134,32,"FULL",0.6,35,0.980032865490637,54.4199436685553
"gamma",2.29125268166741,0.0651160604522942,0,"relative convergence (4)",427.201713245565,427.405103076073,62,"RP",0.7,35,0.0775009480179448,1142.84316304002
"weibull",1.78134068462578,40.5935465345519,0,"relative convergence (4)",169.751051515774,170.351051515774,23,"RP",0.9,35,0.0728576631273941,350.760022468341
"llog",0.633344556153186,4.04189627672736,0,"relative convergence (4)",457.993440123187,458.248759272123,50,"FULL",0.4,36,0.708758927076346,176.364621629006
"llog",0.511559085901114,3.84242656559378,0,"relative convergence (4)",264.516200211183,264.977738672721,29,"FULL",0.6,36,0.816230965474055,59.2152655042462
"weibull",1.86173352638709,39.6106444545561,0,"relative convergence (4)",575.917807165521,576.075701902363,79,"RP",0.7,36,0.0699907341142068,1612.45833874223
"gamma",2.55316636643863,0.0761741975937924,0,"relative convergence (4)",254.641906928778,254.994848105248,37,"RP",0.9,36,0.0730866374741908,562.498324343198
"llog",0.781264285435202,3.82362773529072,0,"relative convergence (4)",406.757762526252,407.043476811966,45,"FULL",0.4,37,0.731128575571529,153.871704319665
"gamma",2.01849296020039,0.0335633436191558,0,"relative convergence (4)",303.402942752008,303.802942752008,33,"FULL",0.6,37,0.84509933369458,65.0811068085365
"gamma",1.90130569133634,0.03374808760081,0,"relative convergence (4)",492.820627273053,493.011103463529,66,"RP",0.7,37,0.0530112951571036,1778.59669352145
"weibull",2.0339645294824,26.4951446832471,0,"relative convergence (4)",229.153637850324,229.528637850324,35,"RP",0.9,37,0.103835130440087,374.525353067553
"llog",0.534186359504099,3.6810111903056,0,"relative convergence (4)",529.771882370365,529.986168084651,59,"FULL",0.4,38,0.84941639358331,173.648638187642
"norm",26.4538689005177,38.3973272353853,0,"relative convergence (4)",283.916671881687,284.345243310258,31,"FULL",0.6,38,0.726851944576685,71.0827934797053
"gamma",1.99014256586806,0.0454160292174757,0,"relative convergence (4)",432.102045995104,432.305435825612,62,"RP",0.7,38,0.0690457998145316,1282.79241908047
"llog",0.551078181855291,2.56887991120085,0,"relative convergence (4)",174.062749384208,174.462749384208,33,"RP",0.9,38,0.261444961207884,140.246216631086
"gamma",1.83458156248304,0.037793268291703,0,"relative convergence (4)",435.536078518427,435.802745185093,48,"FULL",0.4,39,0.910694660700748,131.76754534573
"gamma",1.94527688639606,0.0419214548715706,0,"relative convergence (4)",299.522729401755,299.922729401755,33,"FULL",0.6,39,0.926747622541454,59.3473332568919
"gamma",1.98828901310522,0.0568206410763309,0,"relative convergence (4)",379.082193416645,379.292719732434,60,"RP",0.7,39,0.0924642701043998,926.998997748073
"llog",0.500242822010201,3.19864318883207,0,"relative convergence (4)",227.957856666327,228.332856666327,35,"RP",0.9,39,0.107691557656704,361.113626128966
"llog",0.746516924682632,3.93822752765879,0,"relative convergence (4)",518.124537378615,518.346759600838,57,"FULL",0.4,40,0.709592539597975,200.819473215903
"gamma",1.62062243126157,0.0343985237655675,0,"relative convergence (4)",309.244790105536,309.631886879729,34,"FULL",0.6,40,0.910196386084188,62.2576265221793
"gamma",1.91424457169748,0.0388192742205567,0,"relative convergence (4)",535.994904494803,536.159288056446,76,"RP",0.7,40,0.0624362746726247,1738.91586486713
"llog",0.599858411297028,3.98697234782575,0,"relative convergence (4)",298.77366632717,299.081358634863,42,"RP",0.9,40,0.0516270292531824,903.919271391934
"llog",0.611231211630894,3.68216450445694,0,"relative convergence (4)",476.75907129483,476.99907129483,53,"FULL",0.4,41,0.81907249362683,161.768342889033
"llog",0.901073107718072,13.4781407353023,0,"relative convergence (4)",243.175569054856,243.675569054856,27,"FULL",0.6,41,5.28967881655788e-05,850713.276941125
"gamma",1.8350727482162,0.0406630848507001,0,"relative convergence (4)",460.200728751663,460.385344136279,68,"RP",0.7,41,0.0740799433505268,1311.3246683141
"weibull",1.88198343993253,29.9460255091606,0,"relative convergence (4)",208.941150361662,209.369721790234,31,"RP",0.9,41,0.0986290906201835,349.232100061518
"weibull",1.7025098336262,50.3682849325367,0,"relative convergence (4)",488.272763129862,488.508057247509,54,"FULL",0.4,42,0.959814748367367,140.652141707171
"llog",0.505051651117841,3.53621310426794,0,"relative convergence (4)",294.008236538736,294.408236538736,33,"FULL",0.6,42,0.892499477379964,61.6246859454292
"weibull",1.75223065156645,44.4852298930741,0,"relative convergence (4)",446.146294308717,446.349684139226,62,"RP",0.7,42,0.0667532709030751,1326.84776900346
"gamma",1.57397190104211,0.0225266365749103,0,"relative convergence (4)",283.436317599082,283.752107072766,41,"RP",0.9,42,0.0540809298045755,842.358955738615
"llog",0.733334213527451,3.53752529391983,0,"relative convergence (4)",471.323987820768,471.563987820768,53,"FULL",0.4,43,0.810901362363743,163.398418290688
"norm",34.8291001796918,27.1266091009882,0,"relative convergence (4)",306.571434348889,306.958531123083,34,"FULL",0.6,43,0.892277211687427,63.5079165134137
"gamma",2.56788260608654,0.109008898449242,0,"relative convergence (4)",393.43361086157,393.627159248666,65,"RP",0.7,43,0.119802297885225,775.086492465303
"gamma",1.49166537314262,0.0511669388580191,0,"relative convergence (4)",215.998287278574,216.351228455045,37,"RP",0.9,43,0.157796032536311,260.533236801445
"gamma",1.82454385307775,0.0407691864349352,0,"relative convergence (4)",540.213175771911,540.4237020877,60,"FULL",0.4,44,0.931156696712766,161.089965340464
"llog",0.671393067973979,3.88292302485693,0,"relative convergence (4)",337.835211189307,338.188152365778,37,"FULL",0.6,44,0.745687757533631,82.697705633025
"gamma",1.65031073442089,0.0288270042780364,0,"relative convergence (4)",521.887345352683,522.05401201935,75,"RP",0.7,44,0.0640841542210486,1671.90873383901
"gamma",1.72782428967558,0.0362336009592035,0,"relative convergence (4)",246.138961302554,246.50259766619,36,"RP",0.9,44,0.0750794482152333,532.768966086836
"llog",0.53809554239773,3.72941064480883,0,"relative convergence (4)",477.649681091152,477.889681091152,53,"FULL",0.4,45,0.835829182752426,158.525213924299
"weibull",1.4858945417412,51.5669888969873,0,"relative convergence (4)",274.626911305145,275.07135574959,30,"FULL",0.6,45,0.931119239504923,53.6988152307808
"gamma",1.58700224842941,0.019688451649056,0,"relative convergence (4)",410.009417324152,410.231639546374,57,"RP",0.7,45,0.0446911755306453,1822.02796103975
"gamma",1.46098911121979,0.0150989334242932,0,"relative convergence (4)",258.7333797609,259.086320937371,37,"RP",0.9,45,0.0414492853489772,991.841252870372
"gamma",2.54672320653218,0.0449933756604349,0,"relative convergence (4)",508.394951792202,508.621366886541,56,"FULL",0.4,46,0.885539966044463,158.095631330287
"gamma",1.61233915010939,0.0291042894998089,0,"relative convergence (4)",321.168717795835,321.543717795835,35,"FULL",0.6,46,0.860699376476844,67.7743413410068
"gamma",1.8066901542633,0.0366241684275967,0,"relative convergence (4)",435.747883550386,435.944604861861,64,"RP",0.7,46,0.0676452059099984,1351.58981628671
"gamma",1.79150904026561,0.0279351610528811,0,"relative convergence (4)",257.202405169691,257.577405169691,35,"RP",0.9,46,0.048986132466474,793.875469052478
"norm",22.2126175820186,28.0090175067533,0,"relative convergence (4)",429.806543439468,430.067413004685,49,"FULL",0.4,47,0.783385093954927,156.372646027202
