"distn","param1","param2","code","message","aic","aicc","n","plotType","piHat","rep","AC","nHat"
"weibull",1.50146797799375,54.1691267003094,0,"relative convergence (4)",872.731434245278,872.860466503343,96,"FULL",0.6,25,0.918773732145871,174.145161536461
"gamma",1.75861775383378,0.0415561448322561,0,"relative convergence (4)",1060.54061661306,1060.61561661306,163,"RP",0.7,25,0.084901951033505,2742.65950337525
"weibull",1.70977470350185,37.1599714654514,0,"relative convergence (4)",677.703459653595,677.829775443069,98,"RP",0.9,25,0.0868760710304131,1253.38182997214
"weibull",1.76082178702505,44.9767380392713,0,"relative convergence (4)",1178.62204165777,1178.71434935007,133,"FULL",0.4,26,0.983150626342031,338.198431747045
"weibull",1.84086999593732,44.4046475855246,0,"relative convergence (4)",708.072757188722,708.228601344566,80,"FULL",0.6,26,0.988402397048709,134.897824743704
"llog",0.543344293272466,3.430728995252,0,"both X-convergence and relative convergence (5)",1096.04785541179,1096.12058268452,168,"RP",0.7,26,0.088920671004121,2699.03496329754
"gamma",1.91821713221002,0.0560807527463927,0,"relative convergence (4)",632.908851675179,633.032563015386,100,"RP",0.9,26,0.0993227784090452,1118.68710169904
"llog",0.591906280569071,3.92977599521136,0,"relative convergence (4)",1052.57132470581,1052.67751939607,116,"FULL",0.4,27,0.757872222189,382.650256216515
"weibull",1.84181074437972,46.9952727577715,0,"relative convergence (4)",827.706113667617,827.83944700095,93,"FULL",0.6,27,0.982011794266583,157.839244808421
"llog",0.603922369710123,3.94901005183744,0,"relative convergence (4)",1211.49558045241,1211.56575589101,174,"RP",0.7,27,0.0548373712663711,4532.88374025078
"gamma",1.72687294787115,0.0452598588121988,0,"relative convergence (4)",558.79561734527,558.940195658523,86,"RP",0.9,27,0.0985474938192527,969.639631128675
"weibull",1.36048593203361,53.0335736451708,0,"relative convergence (4)",1306.50759266164,1306.59269904462,144,"FULL",0.4,28,0.906517380722971,397.124211466183
"llog",0.699774572988514,3.72221532809337,0,"relative convergence (4)",682.705391356849,682.869774918493,76,"FULL",0.6,28,0.779330725418164,162.53262258934
"gamma",1.81846466436282,0.0428452141849037,0,"relative convergence (4)",1057.8376994154,1057.91511877024,158,"RP",0.7,28,0.0809770330852605,2787.38646149991
"gamma",1.93731906806316,0.0441378994064044,0,"relative convergence (4)",551.454965067005,551.608811220852,81,"RP",0.9,28,0.07139191272752,1260.64699153672
"llog",0.527470908010102,3.7467027325233,0,"relative convergence (4)",1193.30737193781,1193.39967963012,133,"FULL",0.4,29,0.835829100380758,397.808594901196
"weibull",1.45916730634228,50.3418245911447,0,"relative convergence (4)",850.692290321697,850.824158453565,94,"FULL",0.6,29,0.934276395922936,167.687707139279
"gamma",2.22239689828417,0.0676773741648825,0,"relative convergence (4)",987.18139013982,987.264148760509,148,"RP",0.7,29,0.0881885764595499,2397.45985156648
"gamma",1.79870751649593,0.0306217641440087,0,"relative convergence (4)",581.234911678943,581.392806415785,79,"RP",0.9,29,0.0545228400236984,1609.92673418379
"weibull",1.48261001237278,52.373966505841,0,"relative convergence (4)",1087.88052765157,1087.98309175414,120,"FULL",0.4,30,0.926377797078817,323.841958373788
"gamma",2.10798066411339,0.0401254285204713,0,"relative convergence (4)",788.343490116746,788.486347259603,87,"FULL",0.6,30,0.897068840714187,161.637539304743
"gamma",1.84735491577253,0.0375382858041567,0,"relative convergence (4)",1090.68852304226,1090.76799324094,154,"RP",0.7,30,0.0657744117772572,3344.76575396862
"gamma",1.65470159243032,0.0273574207544973,0,"relative convergence (4)",649.608619862498,649.740487994367,94,"RP",0.9,30,0.0596522543670308,1750.88847106791
"llog",0.527291214226988,3.72358730437231,0,"relative convergence (4)",1057.70197921984,1057.80632704593,118,"FULL",0.4,31,0.841830163095228,350.426977949268
"weibull",1.43941553350022,51.1854937473413,0,"relative convergence (4)",662.549717687505,662.721146258934,73,"FULL",0.6,31,0.927353908638371,131.197664163954
"gamma",1.8745302366148,0.044880270023687,0,"relative convergence (4)",1162.80301122822,1162.87359946352,173,"RP",0.7,31,0.0794194139649994,3111.86956443389
"weibull",1.58188070017532,41.3620378097354,0,"relative convergence (4)",542.173337933884,542.331232670726,79,"RP",0.9,31,0.0864899488377156,1014.88992602457
"gamma",1.75729886107922,0.0326687982391925,0,"relative convergence (4)",1261.48600815989,1261.57424345401,139,"FULL",0.4,32,0.876310806151627,396.548801590234
"weibull",1.73474194161589,45.3046124350336,0,"relative convergence (4)",730.431333436255,730.583232170432,82,"FULL",0.6,32,0.980729018873194,139.352118716431
"llog",0.62026014868101,3.69061016982736,0,"relative convergence (4)",1131.41263790591,1131.48449419334,170,"RP",0.7,32,0.0789998476560345,3074.14697702385
"gamma",2.17836864034574,0.058861950561364,0,"relative convergence (4)",711.358404364031,711.477216245219,104,"RP",0.9,32,0.0769391451066682,1501.90849398378
"llog",0.634599285360507,3.91782740286393,0,"relative convergence (4)",1178.36052357471,1178.45501176368,130,"FULL",0.4,33,0.747082651617498,435.025494563884
"llog",0.600329369203743,3.89314864979514,0,"relative convergence (4)",825.259147661776,825.395511298139,91,"FULL",0.6,33,0.766034130729715,197.989437523092
"gamma",2.00088719359113,0.0491724426864452,0,"relative convergence (4)",1048.61932906415,1048.6998659769,152,"RP",0.7,33,0.0754988263065431,2876.10904388375
"llog",0.678083236821374,4.51676115290066,0,"relative convergence (4)",700.040782430739,700.167098220213,98,"RP",0.9,33,0.0344786147679499,3158.15729900228
"weibull",1.55059677293185,46.2868117605475,0,"relative convergence (4)",1111.38798966715,1111.48716322087,124,"FULL",0.4,34,0.963180396509091,321.850404268557
"weibull",1.46931456547503,41.374117053202,0,"relative convergence (4)",675.367639725415,675.532023287059,76,"FULL",0.6,34,0.974194756272231,130.021913843345
"norm",43.0495373375916,28.0649617752783,0,"relative convergence (4)",1097.19022853542,1097.2713096165,151,"RP",0.7,34,0.0584209617388772,3692.41243713958
"gamma",1.6559403648435,0.0241269436500455,0,"X-convergence (3)",633.765904255801,633.902267892165,91,"RP",0.9,34,0.0509042001225336,1986.30193319456
"llog",0.593490735112106,3.97663922882849,0,"relative convergence (4)",1163.2142565858,1163.3102565858,128,"FULL",0.4,35,0.742507215747036,430.972242711538
"weibull",1.68900546240909,51.5285610061928,0,"relative convergence (4)",660.96384769306,661.135276264489,73,"FULL",0.6,35,0.953320470631545,127.6240995707
"llog",0.562890742751908,3.92520360092545,0,"both X-convergence and relative convergence (5)",1205.4551968806,1205.5288165125,166,"RP",0.7,35,0.0497040561795377,4771.09667440954
"gamma",1.96726925606818,0.0419495356637608,0,"relative convergence (4)",626.636379625957,626.775914509678,89,"RP",0.9,35,0.0641917998366104,1540.52214053188
"llog",0.649085409887633,3.89056533568428,0,"relative convergence (4)",1150.56626962651,1150.66304382005,127,"FULL",0.4,36,0.750436410882103,423.087146886694
"gamma",2.21243463825731,0.0558040050298326,0,"relative convergence (4)",778.102751957763,778.243928428351,88,"FULL",0.6,36,0.966527521602337,151.745980728535
"gamma",1.79559955428278,0.0364323884844309,0,"relative convergence (4)",1241.970329612,1242.03736871815,182,"RP",0.7,36,0.0683082524554118,3806.27509347739
"llog",0.593519650877144,4.09946976234061,0,"both X-convergence and relative convergence (5)",736.506729556295,736.630440896502,100,"RP",0.9,36,0.0438438212237508,2534.24788282187
"llog",0.606636082699443,3.96400789221203,0,"relative convergence (4)",1235.3347129937,1235.42493855761,136,"FULL",0.4,37,0.742100404607347,458.159027928165
"llog",0.658138751688039,4.09357045902319,0,"relative convergence (4)",794.906179957783,795.049037100641,87,"FULL",0.6,37,0.6851072447544,211.645696509866
"gamma",1.92990651133179,0.0477782419275374,0,"relative convergence (4)",1164.89868101331,1164.96926924861,173,"RP",0.7,37,0.079820717103038,3096.22446543331
"llog",0.570465887202369,3.65405469612613,0,"relative convergence (4)",508.837655075831,509.006669160338,74,"RP",0.9,37,0.0720400242023124,1141.34084673979
"weibull",1.48458444744812,48.6563900509615,0,"relative convergence (4)",1171.6836148208,1171.77810300978,130,"FULL",0.4,38,0.945733624219273,343.648562002113
"norm",31.2624441495455,28.0271909159114,0,"relative convergence (4)",704.74012987957,704.898024616412,79,"FULL",0.6,38,0.860574713178314,152.998530691646
"llog",0.520881482976631,3.5891804981038,0,"relative convergence (4)",1260.90411651141,1260.97153224175,181,"RP",0.7,38,0.0677080427587958,3818.9174880238
"weibull",1.68166619399069,38.8755559964569,0,"X-convergence (3)",432.697872468433,432.894593779908,64,"RP",0.9,38,0.0843902407172229,842.646146127159
"weibull",1.59887236240666,47.6368649307873,0,"relative convergence (4)",1068.43384611658,1068.53729439244,119,"FULL",0.4,39,0.962102211134196,309.218705203146
"weibull",1.79908526346177,45.4300543254398,0,"relative convergence (4)",835.476641601757,835.608509733625,94,"FULL",0.6,39,0.983996296390551,159.214691398071
"gamma",1.73890741989504,0.0439797239033305,0,"relative convergence (4)",1046.76631938929,1046.84226875638,161,"RP",0.7,39,0.0935809638533389,2457.7648116604
"gamma",2.19642138810156,0.0684542212805632,0,"relative convergence (4)",585.571889625527,585.713066096115,88,"RP",0.9,39,0.0922104307844952,1060.37654250086
"llog",0.57660038513333,3.81237346220525,0,"relative convergence (4)",1163.60208418159,1163.69732227683,129,"FULL",0.4,40,0.798178730160434,404.044843358802
"norm",42.1305288726646,31.4190056583912,0,"relative convergence (4)",675.108179873561,675.277193958068,74,"FULL",0.6,40,0.877279918567121,140.586066913256
"gamma",1.88032520574518,0.0407247523692147,0,"relative convergence (4)",1063.09396268294,1063.17396268294,153,"RP",0.7,40,0.0696350285759101,3138.81437318807
"llog",0.593874659163355,3.76389415892089,0,"relative convergence (4)",678.991775926033,679.118091715506,98,"RP",0.9,40,0.0670972082990241,1622.85274826364
"gamma",1.85369777238148,0.0360678805676731,0,"relative convergence (4)",1221.83259191775,1221.92350100866,135,"FULL",0.4,41,0.894666810231291,377.235408914687
"weibull",1.65672883839239,47.6934579029923,0,"relative convergence (4)",718.573361725706,718.72920588155,80,"FULL",0.6,41,0.966946392240038,137.891132748789
"gamma",1.89461559229,0.0469560277443133,0,"relative convergence (4)",1111.62395114877,1111.69848531026,164,"RP",0.7,41,0.08183984184589,2862.73420135501
"weibull",1.60323734585928,42.8075815337594,0,"relative convergence (4)",596.888133950673,597.029310421261,88,"RP",0.9,41,0.0811866756943347,1204.35745079535
"gamma",1.99357859605031,0.0485534285822599,0,"relative convergence (4)",1243.55091835415,1243.63850959502,140,"FULL",0.4,42,0.954802833275989,366.567827201693
"llog",0.466650729842252,3.70918357840269,0,"relative convergence (4)",697.269903169916,697.429903169916,78,"FULL",0.6,42,0.872142545317603,149.058202352298
"gamma",1.76180449130008,0.0403136888419377,0,"relative convergence (4)",1098.76121867138,1098.83483830328,166,"RP",0.7,42,0.0814162180920895,2912.72258402652
"gamma",1.75666651702732,0.0306077895934324,0,"relative convergence (4)",675.534298488595,675.66333074666,96,"RP",0.9,42,0.058184174533573,1833.2590867147
"llog",0.62577615902415,3.89471938596017,0,"relative convergence (4)",1294.59300660528,1294.678720891,143,"FULL",0.4,43,0.756817764596415,472.372632783854
"gamma",2.81141188628364,0.0552880294978882,0,"relative convergence (4)",736.433831124215,736.585729858392,82,"FULL",0.6,43,0.928616802050462,147.172295789712
"gamma",1.8186840489449,0.0425971755434301,0,"relative convergence (4)",1096.41998575369,1096.49545745181,162,"RP",0.7,43,0.0803673902913243,2879.63277878832
"llog",0.490340771813642,3.15447952200168,0,"relative convergence (4)",505.367236759052,505.519135493229,82,"RP",0.9,43,0.111426280052044,817.680632150294
"gamma",1.84103010673685,0.0371247640123806,0,"relative convergence (4)",1030.27634664185,1030.38445474996,114,"FULL",0.4,44,0.904879038155011,314.959224363398
"llog",0.488226276367736,3.83220097124742,0,"relative convergence (4)",658.54108548309,658.712514054518,73,"FULL",0.6,44,0.82965995216247,146.646425863449
"weibull",1.7521210468701,37.0096161418878,0,"relative convergence (4)",1233.67414116736,1233.74232298554,179,"RP",0.7,44,0.0839955837156211,3044.37774466861
"llog",0.662332296799408,4.28352660137921,0,"relative convergence (4)",650.691099819237,650.829030853719,90,"RP",0.9,44,0.0435384615015925,2296.81978993085
"llog",0.682834678368426,4.01940782467564,0,"relative convergence (4)",1146.09509726747,1146.19265824308,126,"FULL",0.4,45,0.702209005862579,448.584392068655
"llog",0.629575234783448,3.95672704150161,0,"relative convergence (4)",782.248738577386,782.393316890639,86,"FULL",0.6,45,0.736909937986598,194.505903563944
"llog",0.560600124100631,3.69654536173133,0,"relative convergence (4)",1133.12847772935,1133.20347772935,163,"RP",0.7,45,0.0662977406265208,3512.2937924674
"gamma",1.83285465254256,0.0473382732993589,0,"relative convergence (4)",613.740906876756,613.872775008624,94,"RP",0.9,45,0.0898812571880191,1162.02696437547
