"distn","param1","param2","code","message","aic","aicc","n","plotType","piHat","rep","AC","nHat"
"llog",0.355383160252757,3.43340229441662,0,"relative convergence (4)",337.631994420483,337.931994420483,43,"RP",0.7,4,0.0491943669650482,1248.69116564129
"llog",0.325579142141953,3.35628611845355,0,"relative convergence (4)",192.192943538348,192.764372109777,24,"RP",0.9,4,0.0496884119255511,536.677781262596
"gamma",3.42939191984161,0.0954259992177151,0,"relative convergence (4)",411.230911709736,411.497578376403,48,"FULL",0.4,5,0.992761688178298,120.874930437936
"weibull",1.90818141814754,41.3811362783288,0,"relative convergence (4)",289.47264134191,289.87264134191,33,"FULL",0.6,5,0.995416569922561,55.2532494052
"llog",0.395336983796534,3.36312926559425,0,"relative convergence (4)",297.240355368518,297.564679692842,40,"RP",0.7,5,0.0620170618284177,921.405423896959
"llog",0.326415424316884,3.15673308928698,0,"relative convergence (4)",152.492491304041,153.198373656982,20,"RP",0.9,5,0.0663550207649651,334.898881290914
"llog",0.293658021871651,3.49322203407921,0,"relative convergence (4)",426.613528149761,426.863528149761,51,"FULL",0.4,6,0.977828812726466,130.390921540237
"llog",0.34583876848316,3.32631186749238,0,"relative convergence (4)",268.520854785121,268.93464788857,32,"FULL",0.6,6,0.975822197993073,54.6547654306507
"gamma",3.0242814607816,0.0699080618707348,0,"relative convergence (4)",365.382122663815,365.667836949529,45,"RP",0.7,6,0.0423280571247875,1518.74946908603
"gamma",2.85308154061631,0.0673471868985227,0,"relative convergence (4)",249.844295949044,250.258089052493,32,"RP",0.9,6,0.0463880055976095,766.48166045293
"llog",0.412074316663583,3.3400739693127,0,"relative convergence (4)",539.031753096432,539.231753096432,63,"FULL",0.4,7,0.955641059575054,164.81083396525
"weibull",2.56407569103904,34.1069506874159,0,"relative convergence (4)",295.604440942862,295.957382119333,37,"FULL",0.6,7,0.999999858334876,61.6666754026839
"llog",0.42761990534023,3.43695451494247,0,"relative convergence (4)",303.565633443602,303.881422917286,41,"RP",0.7,7,0.0621263174239027,942.779662470282
"gamma",3.60717842818222,0.117575431676059,0,"relative convergence (4)",183.520542327368,184.091970898797,24,"RP",0.9,7,0.0578297494857717,461.123676028161
"gamma",3.23060221966504,0.0986153786003683,0,"relative convergence (4)",347.20945093835,347.525240412034,41,"FULL",0.4,8,0.995684177435659,102.944289286573
"gamma",4.93784683640545,0.132707206550646,0,"relative convergence (4)",269.525687359004,269.939480462452,32,"FULL",0.6,8,0.997140997164634,53.4862506756682
"gamma",3.76185463982401,0.111557685489385,0,"relative convergence (4)",374.424310198686,374.685179763903,49,"RP",0.7,8,0.0486124297199577,1439.96094009804
"weibull",2.23188075355319,33.6403321410595,0,"relative convergence (4)",190.035432013756,190.557171144191,26,"RP",0.9,8,0.0658596514159282,438.643209731628
"llog",0.388390227213609,3.33120431942871,0,"relative convergence (4)",439.94693246064,440.191830419824,52,"FULL",0.4,9,0.963740415551742,134.891095052369
"weibull",2.56777944567666,36.7223585054303,0,"relative convergence (4)",229.603475280841,230.083475280841,28,"FULL",0.6,9,0.999997948038067,46.6667624250867
"llog",0.408841522053496,3.62240896732032,0,"relative convergence (4)",483.015536080621,483.218925911129,62,"RP",0.7,9,0.0451210712306186,1962.97264572312
"gamma",3.27982231543966,0.102231751017304,0,"relative convergence (4)",183.312583608899,183.884012180327,24,"RP",0.9,9,0.0594244831141033,448.74881983345
"gamma",2.97959870287293,0.0732349301643009,0,"relative convergence (4)",509.866269945254,510.084451763436,58,"FULL",0.4,10,0.977383742932987,148.355240250749
"gamma",3.28845164732572,0.107147652076099,0,"relative convergence (4)",267.897409401446,268.311202504894,32,"FULL",0.6,10,0.997636357148244,53.4596929544422
"gamma",2.92226215048072,0.0577139010453228,0,"relative convergence (4)",318.476561090753,318.809894424087,39,"RP",0.7,10,0.035297088785938,1578.43855203383
"gamma",4.20440758044176,0.156926484636696,0,"relative convergence (4)",225.539358571126,225.967929999698,31,"RP",0.9,10,0.0616522224454907,558.689420724423
"weibull",2.08658237076773,42.3158868673153,0,"relative convergence (4)",501.875164945718,502.0933467639,58,"FULL",0.4,11,0.99756138607728,145.354463418221
"gamma",3.63940327170832,0.113189228838343,0,"relative convergence (4)",235.303474045177,235.783474045177,28,"FULL",0.6,11,0.997604857862279,46.7787083221171
"gamma",3.5405464105416,0.101482015436809,0,"relative convergence (4)",311.181387960698,311.505712285022,40,"RP",0.7,11,0.048943973191632,1167.51570043412
