"distn","param1","param2","code","message","aic","aicc","n","plotType","piHat","rep","AC","nHat"
"llog",0.37891592780637,3.54090199064791,0,"relative convergence (4)",667.763949551641,667.926111713803,77,"FULL",0.6,16,0.943145143801208,136.069547912959
"gamma",3.31879378157227,0.104306172338018,0,"relative convergence (4)",929.834838927029,929.930838927029,128,"RP",0.7,16,0.0594381402574355,3076.42772915103
"gamma",3.96177532015379,0.120055932089207,0,"relative convergence (4)",556.494204741247,556.665633312676,73,"RP",0.9,16,0.0479371342732545,1692.03087211588
"llog",0.356125628201993,3.47891041545649,0,"relative convergence (4)",1057.72256857571,1057.82174212943,124,"FULL",0.4,17,0.959399805126193,323.118681433571
"llog",0.356020784947094,3.41768432538295,0,"relative convergence (4)",720.320758890914,720.467100354329,85,"FULL",0.6,17,0.965624790788732,146.709848398726
"gamma",2.9646086846885,0.0767237747461176,0,"relative convergence (4)",786.066669617855,786.187881739067,102,"RP",0.7,17,0.0506078667932056,2879.28132418039
"gamma",2.43959950161651,0.0537208979748493,0,"relative convergence (4)",470.906825956342,471.110215786851,62,"RP",0.9,17,0.0506089325471727,1361.20019572982
"llog",0.384567154794354,3.54700520432227,0,"relative convergence (4)",1273.71849678461,1273.80183011794,147,"FULL",0.4,18,0.940002181508352,390.956539494727
"llog",0.322256227970042,3.47912005951581,0,"relative convergence (4)",675.963028885114,676.118873040959,80,"FULL",0.6,18,0.970524280251669,137.382789948087
"gamma",2.92940813045033,0.0750677476333452,0,"relative convergence (4)",975.558464719527,975.653702814765,129,"RP",0.7,18,0.0505565510627891,3645.14015318884
"gamma",3.12727200184653,0.0916043742957452,0,"relative convergence (4)",457.461204035193,457.664593865701,62,"RP",0.9,18,0.0570294061872287,1207.95381706633
"llog",0.409771740761714,3.49233285471829,0,"relative convergence (4)",1091.06309797267,1091.16065894828,126,"FULL",0.4,19,0.937949604299972,335.83893906016
"llog",0.421922276216015,3.5547741568468,0,"relative convergence (4)",693.064448490922,693.222343227764,79,"FULL",0.6,19,0.923405885237577,142.588073967918
"gamma",3.15447956999901,0.0897898392099055,0,"relative convergence (4)",931.476243845405,931.576243845405,123,"RP",0.7,19,0.0542529748028979,3238.79540896438
"gamma",2.76524018332706,0.0705530246150433,0,"relative convergence (4)",518.071035852981,518.252854034799,69,"RP",0.9,19,0.0535564009838069,1431.51267184379
"llog",0.369156978591083,3.43725385228004,0,"relative convergence (4)",1116.05646030509,1116.15021030509,131,"FULL",0.4,20,0.959446676786226,341.342575803168
"gamma",3.39384920545167,0.101603324974631,0,"relative convergence (4)",765.917490402488,766.053854038852,91,"FULL",0.6,20,0.995736431274297,152.316076727825
"gamma",2.60102212734135,0.0509594417440521,0,"relative convergence (4)",842.093534169691,842.21003902406,106,"RP",0.7,20,0.0398026890069578,3804.48093348921
"llog",0.367324574940574,3.43968025625093,0,"relative convergence (4)",518.713935770551,518.901435770551,67,"RP",0.9,20,0.0507039534196335,1468.2177507606
"llog",0.406920199505994,3.53220210543134,0,"relative convergence (4)",1052.24780186456,1052.34949677981,121,"FULL",0.4,21,0.933192877461368,324.155924574684
"gamma",2.16319817580284,0.0457587960527951,0,"relative convergence (4)",764.825446600349,764.971788063764,85,"FULL",0.6,21,0.92945233410821,152.419507131146
"gamma",3.08922094957389,0.0779999671254836,0,"relative convergence (4)",1017.64672302356,1017.74121121253,130,"RP",0.7,21,0.0468143870054316,3967.03444376487
"llog",0.436808579338603,3.76981893042326,0,"relative convergence (4)",522.481072837424,522.674621224521,65,"RP",0.9,21,0.0404134830101948,1787.08235080859
"llog",0.345231291821525,3.37866170891183,0,"relative convergence (4)",1105.17658436409,1105.26960761991,132,"FULL",0.4,22,0.97215103173655,339.453427735938
"llog",0.385414010767481,3.51994768896592,0,"relative convergence (4)",762.245244125846,762.386420596434,88,"FULL",0.6,22,0.943520045765197,155.446264575884
"llog",0.37338149454841,3.33843112466622,0,"relative convergence (4)",876.363899085552,876.466463188117,120,"RP",0.7,22,0.0596958259458407,2871.70114011155
"gamma",3.35526972126301,0.0906539581970489,0,"relative convergence (4)",574.974422078756,575.143436163263,74,"RP",0.9,22,0.0473954529305598,1734.81245854297
"llog",0.423005302223345,3.5083750159932,0,"relative convergence (4)",1148.41782715204,1148.51085040785,132,"FULL",0.4,23,0.930400896737045,354.685814638962
"llog",0.376852352305945,3.40675183164783,0,"relative convergence (4)",665.191059506855,665.351059506855,78,"FULL",0.6,23,0.960077501137958,135.405735313987
"llog",0.380639030609221,3.42835412850212,0,"relative convergence (4)",781.100120409907,781.218932291095,104,"RP",0.7,23,0.053827115010519,2760.15960622066
"llog",0.392333951626837,3.47316115189629,0,"relative convergence (4)",556.708113426342,556.879541997771,73,"RP",0.9,23,0.0525458982711994,1543.62402736901
"llog",0.431323838075518,3.36460023907804,0,"relative convergence (4)",1155.15225210295,1155.24316119386,135,"FULL",0.4,24,0.946656869009191,356.517774337011
"llog",0.409935581342067,3.62117391220234,0,"relative convergence (4)",677.730448326004,677.892610488166,77,"FULL",0.6,24,0.916855365183086,139.971186521558
"gamma",2.80498177202261,0.0729628215214883,0,"relative convergence (4)",783.244336911683,783.363148792871,104,"RP",0.7,24,0.0541552219921021,2743.43679346557
"gamma",3.38579706234601,0.111415626701837,0,"relative convergence (4)",502.569632705207,502.751450887025,69,"RP",0.9,24,0.062327233860032,1230.06688920026
"llog",0.387329705377579,3.55144153409204,0,"relative convergence (4)",1198.11970510709,1198.20859399598,138,"FULL",0.4,25,0.938225248205692,367.715535965158
"llog",0.358937282123476,3.41068364501992,0,"relative convergence (4)",713.534573737014,713.682721885162,84,"FULL",0.6,25,0.9653716999142,145.021860504553
"weibull",2.20716519803239,38.4359411458446,0,"relative convergence (4)",955.249021088754,955.345795282302,127,"RP",0.7,25,0.0560849783075629,3234.88707499609
"gamma",2.88121410510789,0.0794582488950796,0,"relative convergence (4)",468.963702356749,469.163702356749,63,"RP",0.9,25,0.0570985938595358,1225.94962972647
"llog",0.376915827303776,3.55519216632049,0,"relative convergence (4)",1194.94442966023,1195.03331854912,138,"FULL",0.4,26,0.941898692184501,366.281430118411
"llog",0.419386662635392,3.43646559213419,0,"relative convergence (4)",776.868759659449,777.006690693932,90,"FULL",0.6,26,0.941952842842947,159.243640634152
"llog",0.428328923586394,3.41494881431707,0,"relative convergence (4)",774.056902645636,774.17228726102,107,"RP",0.7,26,0.064234846278443,2379.66075600995
"llog",0.360797346507137,3.36001482441602,0,"relative convergence (4)",482.141733301333,482.335281688429,65,"RP",0.9,26,0.0554904948857745,1301.52420465684
"llog",0.404538488205981,3.5544957261856,0,"relative convergence (4)",1029.98054856608,1030.08489639216,118,"FULL",0.4,27,0.930682290856631,316.971755988257
"llog",0.455272732338377,3.53347765321569,0,"relative convergence (4)",816.403439560179,816.536772893513,93,"FULL",0.6,27,0.913248254469663,169.723839319037
"gamma",3.41784005220947,0.107645754312659,0,"relative convergence (4)",936.648811125709,936.747171781447,125,"RP",0.7,27,0.0579188582216528,3083.13102250814
"weibull",2.33441438297872,34.569819956661,0,"relative convergence (4)",520.267235644045,520.446340121657,70,"RP",0.9,27,0.0596344663556789,1304.24203536737
"llog",0.387177512050404,3.49876649728234,0,"relative convergence (4)",1069.33435600221,1069.43352955593,124,"FULL",0.4,28,0.945710903031582,327.795734411288
"llog",0.385428189487908,3.41374791271827,0,"relative convergence (4)",810.894941246923,811.025376029532,95,"FULL",0.6,28,0.956526850829388,165.529418432996
"gamma",2.96128173323521,0.0693842298857243,0,"relative convergence (4)",888.142311137492,888.253422248603,111,"RP",0.7,28,0.0440961967200488,3596.03413369508
"llog",0.410154622153418,3.634165653364,0,"relative convergence (4)",524.970370301307,525.157870301307,67,"RP",0.9,28,0.0445897821896736,1669.54043703951
"llog",0.41854753036065,3.53735047748865,0,"relative convergence (4)",1231.64336092822,1231.73031744996,141,"FULL",0.4,29,0.927657497456485,379.98938289887
"gamma",3.19150141139505,0.0867693192820971,0,"relative convergence (4)",740.041059461118,740.185637774371,86,"FULL",0.6,29,0.98959739928529,144.840046504621
"llog",0.36712953570972,3.46352498710612,0,"relative convergence (4)",810.782757373334,810.900404432157,105,"RP",0.7,29,0.0490245166863061,3059.69360105694
"llog",0.353703175993612,3.43957633944204,0,"relative convergence (4)",468.361358374887,468.568254926612,61,"RP",0.9,29,0.048514118589393,1397.07325925935
"gamma",3.54266012896585,0.0943431475265425,0,"relative convergence (4)",1232.46924616065,1232.55435254363,144,"FULL",0.4,30,0.99091759889749,363.299632987184
"llog",0.388072191370923,3.45121346994287,0,"relative convergence (4)",747.237209048278,747.380066191135,87,"FULL",0.6,30,0.951365352887623,152.412529592222
"llog",0.369030307909008,3.38367828995768,0,"relative convergence (4)",710.241822154315,710.373690286183,94,"RP",0.7,30,0.055156504213523,2434.63062426626
"weibull",2.21076169152362,43.2048466029176,0,"relative convergence (4)",550.737904001391,550.917008479003,70,"RP",0.9,30,0.0480458726579279,1618.82329272136
"llog",0.382195289452063,3.46534903127148,0,"relative convergence (4)",997.654324735809,997.760519426075,116,"FULL",0.4,31,0.951768081146729,304.696076433448
"llog",0.503523323253178,3.67986359368199,0,"relative convergence (4)",760.563509063646,760.70985052706,85,"FULL",0.6,31,0.862672176868973,164.218425567913
"llog",0.381573164518902,3.44998082490484,0,"relative convergence (4)",940.825302699464,940.923663355201,125,"RP",0.7,31,0.052380984670102,3409.08880762895
"llog",0.388949429107542,3.3472185196828,0,"relative convergence (4)",404.64832145192,404.879090682689,55,"RP",0.9,31,0.062110060353485,983.916466403533
"llog",0.400651969419184,3.4943593812013,0,"relative convergence (4)",1183.90795857436,1183.99751081317,137,"FULL",0.4,32,0.941172003361685,363.907977263089
"llog",0.453028561734392,3.46561718184221,0,"relative convergence (4)",768.013981554014,768.155158024602,88,"FULL",0.6,32,0.925215147768234,158.521687653353
"llog",0.351317676844691,3.43259570813663,0,"relative convergence (4)",843.016447724611,843.12965527178,109,"RP",0.7,32,0.0486067564949422,3203.55228249984
"gamma",3.44629452086551,0.100342124983874,0,"relative convergence (4)",432.861182489073,433.083404711295,57,"RP",0.9,32,0.05132645141507,1233.93165876918
"llog",0.382170288632014,3.55896122483357,0,"relative convergence (4)",1164.32747674275,1164.41907979619,134,"FULL",0.4,33,0.939206161479821,356.684201764787
"llog",0.395966513259603,3.45676817352003,0,"relative convergence (4)",740.294867597208,740.439445910461,86,"FULL",0.6,33,0.94785881045409,151.218020819648
"llog",0.39061525034349,3.49690395513206,0,"relative convergence (4)",841.013402570481,841.126610117651,109,"RP",0.7,33,0.0505476964521209,3080.54167931825
"llog",0.385934325065568,3.50238700238999,0,"relative convergence (4)",444.139216439222,444.357398257404,58,"RP",0.9,33,0.049399275042884,1304.56255458202
"gamma",2.87773631047634,0.0820607047504648,0,"relative convergence (4)",1123.12569883027,1123.21944883027,131,"FULL",0.4,34,0.990062860634648,330.787077287261
"llog",0.412437159048864,3.49282600234701,0,"relative convergence (4)",703.602788875965,703.756635029811,81,"FULL",0.6,34,0.936849555755752,144.099977601095
"gamma",2.73261074415218,0.0610835980915541,0,"relative convergence (4)",799.748914585643,799.870126706855,102,"RP",0.7,34,0.0451323352173347,3228.60062552932
"weibull",2.32391826412835,35.0711261216729,0,"relative convergence (4)",454.360894677505,454.567791229229,61,"RP",0.9,34,0.0588656923805222,1151.39693490133
"llog",0.396752260745785,3.47863478586299,0,"relative convergence (4)",1121.46031908325,1121.55480727222,130,"FULL",0.4,35,0.944767771309355,343.999880044153
"gamma",3.66915908384009,0.107656223283215,0,"relative convergence (4)",697.565320788365,697.715320788365,83,"FULL",0.6,35,0.996156364849269,138.867087753101
"gamma",2.7289690905731,0.0630166997170146,0,"relative convergence (4)",651.374205877822,651.520547341236,85,"RP",0.7,35,0.0472920033780176,2567.63433043765
"gamma",3.38997085024858,0.108284987407875,0,"relative convergence (4)",457.750451286002,457.95384111651,62,"RP",0.9,35,0.059596623663179,1155.9193231856
"llog",0.364765733472716,3.55600567512191,0,"relative convergence (4)",1192.82396421976,1192.91285310865,138,"FULL",0.4,36,0.946660802900344,364.438877096212
"weibull",2.05067527708755,44.013500482865,0,"relative convergence (4)",654.229052641531,654.395719308198,75,"FULL",0.6,36,0.995398298812058,125.577871842035
"gamma",3.35487654011001,0.102194814635268,0,"relative convergence (4)",963.868870841869,963.963359030845,130,"RP",0.7,36,0.0562015670592203,3304.43251731035
"gamma",3.323348782598,0.0904785052405715,0,"relative convergence (4)",567.456241650831,567.62767022226,73,"RP",0.9,36,0.0483497548597331,1677.590948422
"llog",0.39366318467585,3.4330858280949,0,"relative convergence (4)",1097.79339770385,1097.88939770385,128,"FULL",0.4,37,0.951541643017652,336.296369526377
"llog",0.429620169589862,3.66272754316193,0,"relative convergence (4)",788.907525161491,789.047060045212,89,"FULL",0.6,37,0.899679163415584,164.873589791936
"llog",0.348968637818074,3.38884533825751,0,"relative convergence (4)",751.997904849065,752.124220638539,98,"RP",0.7,37,0.0512431117270315,2732.0745224406
"gamma",3.0003401471814,0.077494582626756,0,"relative convergence (4)",480.592349394631,480.79234939463,63,"RP",0.9,37,0.0498261192348039,1404.88565184311
"llog",0.393378191382761,3.49591633841604,0,"relative convergence (4)",1209.41814918506,1209.50574042594,140,"FULL",0.4,38,0.943737260820824,370.865933274251
"gamma",3.5030225604061,0.097766875021948,0,"relative convergence (4)",782.938132032475,783.072963493149,92,"FULL",0.6,38,0.993354451415841,154.359134460801
"gamma",2.91361903178659,0.0733939652166836,0,"relative convergence (4)",936.132036547568,936.232036547568,123,"RP",0.7,38,0.0496447860989482,3539.43081483049
"gamma",3.96920477890123,0.128812695938021,0,"relative convergence (4)",489.420529881141,489.611006071617,66,"RP",0.9,38,0.052730247836104,1390.72612670564
"llog",0.334280086454576,3.51770888470264,0,"relative convergence (4)",1065.73039798591,1065.82875864165,125,"FULL",0.4,39,0.962785928358248,324.578902532236
"llog",0.368739993924245,3.54565481946813,0,"relative convergence (4)",737.218326449524,737.364667912938,85,"FULL",0.6,39,0.946512691568608,149.672231475195
"gamma",3.24282938806797,0.0903232303332506,0,"relative convergence (4)",968.371488606659,968.469849262397,125,"RP",0.7,39,0.0511534962157078,3490.8939130654
"gamma",2.66688651346423,0.0675803418914715,0,"relative convergence (4)",480.149625278842,480.349625278842,63,"RP",0.9,39,0.0552854296077271,1266.15639051155
"llog",0.378754166077901,3.53101549076425,0,"relative convergence (4)",1088.17867312914,1088.27623410475,126,"FULL",0.4,40,0.944591565859157,333.477464107453
"llog",0.351403099437653,3.4711554963209,0,"relative convergence (4)",817.227582982863,817.356615240928,96,"FULL",0.6,40,0.96184164072775,166.347549560176
"llog",0.374453237477389,3.53686987018374,0,"relative convergence (4)",1052.57693313459,1052.66853618802,134,"RP",0.7,40,0.0453873320246108,4217.66521382599
"llog",0.391767645540911,3.58702599354389,0,"relative convergence (4)",531.016887489581,531.204387489581,67,"RP",0.9,40,0.0448073425458586,1661.43404662424
"gamma",3.52049734275363,0.0896152702486976,0,"relative convergence (4)",1121.75353023952,1121.84801842849,130,"FULL",0.4,41,0.987367512245793,329.158085484076
"llog",0.43313255731352,3.52675318138428,0,"relative convergence (4)",743.920629300152,744.066970763566,85,"FULL",0.6,41,0.923424243117865,153.414497965032
"llog",0.415318031837609,3.48217241118093,0,"relative convergence (4)",958.577401618741,958.673401618741,128,"RP",0.7,41,0.05598596296429,3266.12481371047
"gamma",3.73181333234806,0.106653356143309,0,"relative convergence (4)",534.116754640697,534.295859118309,70,"RP",0.9,41,0.0464946498773457,1672.83285244556
"llog",0.381211626872932,3.55195148979048,0,"relative convergence (4)",1232.80767974409,1232.89401067934,142,"FULL",0.4,42,0.940633244927231,377.405329775967
"gamma",2.96866402822777,0.0778726736020617,0,"relative convergence (4)",773.281114996768,773.420649880489,89,"FULL",0.6,42,0.984407122809299,150.682913498249
"llog",0.403748172360347,3.62347663479456,0,"relative convergence (4)",971.338539423484,971.436900079221,125,"RP",0.7,42,0.0443134614933791,4029.73323575972
"gamma",3.37161632873289,0.130326191013996,0,"relative convergence (4)",393.138387431394,393.360609653616,57,"RP",0.9,42,0.0797336357526865,794.311368539335
"gamma",4.31987547830145,0.132346427925025,0,"relative convergence (4)",1008.16724823632,1008.26724823632,123,"FULL",0.4,43,0.998647468129137,307.916466834958
"gamma",2.91732044868175,0.0742724192829858,0,"relative convergence (4)",733.888456897424,734.036605045572,84,"FULL",0.6,43,0.980678021873682,142.758374183319
"llog",0.377802575778913,3.43195100987426,0,"relative convergence (4)",1027.81049034909,1027.90004258789,137,"RP",0.7,43,0.0530549586725739,3688.89714761869
"gamma",2.78956566028903,0.0804827609253311,0,"relative convergence (4)",439.387203658193,439.594100209917,61,"RP",0.9,43,0.0630875384855548,1074.34494045598
"llog",0.367902523065108,3.52389723100658,0,"relative convergence (4)",1222.82577496789,1222.91210590314,142,"FULL",0.4,44,0.949741980496581,373.785730535345
"llog",0.362080060242281,3.5135429074455,0,"relative convergence (4)",747.427808820015,747.570665962873,87,"FULL",0.6,44,0.953241766128802,152.112512430983
"gamma",3.04612097887614,0.0806031274184216,0,"relative convergence (4)",1032.71337966875,1032.80360523266,136,"RP",0.7,44,0.0507329144127994,3829.57920975851
"gamma",3.2015764277565,0.0875229547036302,0,"relative convergence (4)",461.926357222718,462.136883538507,60,"RP",0.9,44,0.0504651349729697,1321.04405749385
"llog",0.426762961497796,3.46108405676472,0,"relative convergence (4)",1177.71814650875,1177.80837207266,136,"FULL",0.4,45,0.935886953865328,363.291740092923
"llog",0.36562740020766,3.37993637555026,0,"relative convergence (4)",729.705400071704,729.849978384957,86,"FULL",0.6,45,0.966139033594518,148.356839284365
"gamma",3.53014959501827,0.112887676134489,0,"relative convergence (4)",748.169479083783,748.291928063375,101,"RP",0.7,45,0.0573999204257409,2513.6918869492
"weibull",2.59663765167345,29.9137825747231,0,"relative convergence (4)",510.024271997447,510.195700568876,73,"RP",0.9,45,0.0629895240755541,1287.6920773972
"gamma",3.14691453221519,0.0761637720234644,0,"relative convergence (4)",1154.49766532727,1154.59068858308,132,"FULL",0.4,46,0.977828074577909,337.482639923637
"llog",0.361035082667374,3.40409977100494,0,"relative convergence (4)",744.580355883777,744.721532354366,88,"FULL",0.6,46,0.965334896377575,151.933455650504
